,playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
102158,martest01,2016,1,PIT,NL,129,489,71,152,34,5,9,46.0,47.0,12.0,23,104.0,5.0,16.0,1.0,0.0,8.0
102161,martijd02,2016,1,DET,AL,120,460,69,141,35,2,22,68.0,1.0,2.0,49,128.0,2.0,3.0,0.0,5.0,13.0
102163,martile01,2016,1,SEA,AL,143,518,72,128,17,3,15,47.0,24.0,6.0,44,149.0,0.0,3.0,4.0,7.0,10.0
102169,martiru01,2016,1,TOR,AL,137,455,62,105,16,0,20,74.0,2.0,1.0,64,148.0,1.0,10.0,1.0,5.0,12.0
102170,martivi01,2016,1,DET,AL,154,553,65,160,22,0,27,86.0,0.0,0.0,50,90.0,8.0,4.0,0.0,3.0,19.0
102172,mathije01,2016,1,MIA,NL,41,126,12,30,4,1,2,15.0,0.0,0.0,4,36.0,0.0,1.0,1.0,0.0,1.0
102176,mauerjo01,2016,1,MIN,AL,134,494,68,129,22,4,11,49.0,2.0,0.0,79,93.0,10.0,1.0,0.0,2.0,11.0
102179,maybica01,2016,1,DET,AL,94,349,65,110,14,5,4,43.0,15.0,6.0,36,69.0,0.0,3.0,2.0,1.0,8.0
102182,mazarno01,2016,1,TEX,AL,145,516,59,137,13,3,20,64.0,0.0,2.0,39,112.0,1.0,6.0,0.0,7.0,12.0
102186,mccanbr01,2016,1,NYA,AL,130,429,56,104,13,0,20,58.0,1.0,0.0,54,99.0,2.0,7.0,0.0,2.0,15.0
102187,mccanja02,2016,1,DET,AL,105,344,31,76,9,1,12,48.0,0.0,1.0,23,109.0,0.0,2.0,1.0,3.0,12.0
102191,mccutan01,2016,1,PIT,NL,153,598,81,153,26,3,24,79.0,6.0,7.0,69,143.0,7.0,5.0,0.0,3.0,15.0
102205,mercejo03,2016,1,PIT,NL,149,519,66,133,22,3,11,59.0,1.0,1.0,51,83.0,8.0,5.0,7.0,2.0,11.0
102207,merriwh01,2016,1,KCA,AL,81,311,44,88,22,3,2,29.0,8.0,3.0,19,72.0,1.0,0.0,1.0,1.0,1.0
102216,millebr02,2016,1,TBA,AL,152,548,73,133,29,6,30,81.0,6.0,4.0,47,149.0,0.0,3.0,0.0,3.0,5.0
102226,molinya01,2016,1,SLN,NL,147,534,56,164,38,1,8,58.0,3.0,2.0,39,63.0,1.0,6.0,0.0,2.0,22.0
102229,mondera02,2016,1,KCA,AL,47,135,16,25,1,3,2,13.0,9.0,1.0,6,48.0,0.0,2.0,6.0,0.0,1.0
102230,montemi01,2016,1,CHN,NL,86,241,33,52,8,1,8,33.0,1.0,0.0,38,58.0,5.0,3.0,0.0,2.0,8.0
102238,moralke01,2016,1,KCA,AL,154,558,65,147,24,0,30,93.0,0.0,0.0,48,120.0,2.0,7.0,0.0,5.0,20.0
102240,morelmi01,2016,1,TEX,AL,147,460,49,107,21,0,22,60.0,1.0,0.0,35,118.0,5.0,8.0,0.0,0.0,8.0
102244,morneju01,2016,1,CHA,AL,58,203,16,53,14,1,6,25.0,0.0,0.0,12,52.0,1.0,1.0,0.0,2.0,5.0
102248,morrilo01,2016,1,TBA,AL,107,353,45,84,18,1,14,43.0,4.0,2.0,37,89.0,1.0,6.0,0.0,2.0,4.0
102253,mossbr01,2016,1,SLN,NL,128,413,66,93,19,2,28,67.0,1.0,0.0,39,141.0,3.0,7.0,0.0,5.0,8.0
102256,moustmi01,2016,1,KCA,AL,27,104,12,25,6,0,7,13.0,0.0,1.0,9,13.0,0.0,0.0,0.0,0.0,5.0
102260,muncyma01,2016,1,OAK,AL,51,113,13,21,2,0,2,8.0,0.0,0.0,20,24.0,1.0,0.0,0.0,0.0,2.0
102261,murphda08,2016,1,WAS,NL,142,531,88,184,47,5,25,104.0,5.0,3.0,35,57.0,10.0,8.0,0.0,8.0,4.0
102266,myerswi01,2016,1,SDN,NL,157,599,99,155,29,4,28,94.0,28.0,6.0,68,160.0,1.0,4.0,0.0,5.0,12.0
102267,napolmi01,2016,1,CLE,AL,150,557,92,133,22,1,34,101.0,5.0,1.0,78,194.0,2.0,5.0,0.0,5.0,15.0
102268,naquity01,2016,1,CLE,AL,116,321,52,95,18,5,14,43.0,6.0,3.0,36,112.0,4.0,4.0,2.0,2.0,4.0
102269,narvaom01,2016,1,CHA,AL,34,101,13,27,4,0,1,10.0,0.0,0.0,14,14.0,1.0,0.0,0.0,2.0,0.0
102273,navada01,2016,1,LAA,AL,45,119,10,28,5,0,1,13.0,0.0,0.0,9,26.0,0.0,5.0,0.0,3.0,2.0
102275,navardi01,2016,1,CHA,AL,85,271,25,57,13,2,6,32.0,1.0,2.0,20,63.0,0.0,2.0,2.0,3.0,5.0
102286,nieuwki01,2016,1,MIL,NL,125,335,38,70,18,1,13,44.0,8.0,9.0,56,133.0,1.0,1.0,0.0,0.0,5.0
102295,norride01,2016,1,SDN,NL,125,415,50,77,17,0,14,42.0,9.0,2.0,36,139.0,5.0,4.0,0.0,3.0,9.0
102298,nunezed02,2016,1,MIN,AL,91,371,49,110,15,1,12,47.0,27.0,6.0,15,58.0,0.0,3.0,2.0,5.0,6.0
102299,nunezed02,2016,2,SFN,NL,50,182,24,49,9,3,4,20.0,13.0,4.0,14,30.0,3.0,2.0,0.0,1.0,2.0
102308,odorro01,2016,1,TEX,AL,150,605,89,164,33,4,33,88.0,14.0,7.0,19,135.0,0.0,4.0,0.0,4.0,6.0
102318,omallsh01,2016,1,SEA,AL,89,210,24,48,9,2,2,17.0,6.0,2.0,18,59.0,0.0,3.0,1.0,0.0,4.0
102320,orlanpa01,2016,1,KCA,AL,128,457,52,138,24,4,5,43.0,14.0,3.0,13,105.0,1.0,7.0,3.0,3.0,12.0
102322,ortegra01,2016,1,LAA,AL,66,185,24,43,8,0,1,16.0,8.0,3.0,13,23.0,0.0,0.0,3.0,0.0,5.0
102323,ortizda01,2016,1,BOS,AL,151,537,79,169,48,1,38,127.0,2.0,0.0,80,86.0,15.0,2.0,0.0,7.0,22.0
102331,owingch01,2016,1,ARI,NL,119,437,52,121,24,11,5,49.0,21.0,2.0,20,87.0,4.0,5.0,2.0,2.0,8.0
102332,ozunama01,2016,1,MIA,NL,148,557,75,148,23,6,23,76.0,0.0,3.0,43,115.0,2.0,4.0,0.0,4.0,11.0
102334,paganan01,2016,1,SFN,NL,129,495,71,137,24,5,12,55.0,15.0,4.0,42,66.0,1.0,0.0,0.0,3.0,11.0
102335,panikjo01,2016,1,SFN,NL,127,464,67,111,21,7,10,62.0,5.0,0.0,50,47.0,5.0,4.0,3.0,5.0,14.0
102338,paredji01,2016,2,PHI,NL,76,143,13,31,7,0,4,17.0,0.0,1.0,5,44.0,0.0,0.0,1.0,1.0,0.0
102339,parkby01,2016,1,MIN,AL,62,215,28,41,9,1,12,24.0,1.0,0.0,21,80.0,0.0,5.0,0.0,3.0,3.0
102342,parkeja03,2016,1,SFN,NL,63,127,22,30,3,1,5,14.0,0.0,1.0,19,44.0,1.0,5.0,0.0,0.0,3.0
102345,parrage01,2016,1,COL,NL,102,368,45,93,27,3,7,39.0,6.0,4.0,9,73.0,1.0,1.0,1.0,2.0,16.0
102354,pearcst01,2016,1,TBA,AL,60,204,26,63,11,1,10,29.0,0.0,3.0,26,40.0,2.0,1.0,0.0,1.0,4.0
102357,pederjo01,2016,1,LAN,NL,137,406,64,100,26,0,25,68.0,6.0,2.0,63,130.0,4.0,4.0,1.0,2.0,5.0
102358,pedrodu01,2016,1,BOS,AL,154,633,105,201,36,1,15,74.0,7.0,4.0,61,73.0,0.0,0.0,1.0,3.0,24.0
102365,pencehu01,2016,1,SFN,NL,106,395,58,114,23,1,13,57.0,1.0,1.0,43,95.0,1.0,1.0,0.0,3.0,10.0
102366,pennicl01,2016,1,LAA,AL,74,172,18,36,4,2,3,10.0,1.0,0.0,13,55.0,0.0,0.0,3.0,0.0,4.0
102367,peralda01,2016,1,ARI,NL,48,171,23,43,9,5,4,15.0,2.0,0.0,8,42.0,1.0,3.0,0.0,1.0,3.0
102368,peraljh01,2016,1,SLN,NL,82,289,37,75,17,1,8,29.0,0.0,0.0,20,56.0,0.0,1.0,0.0,3.0,5.0
102373,perazjo01,2016,1,CIN,NL,72,241,25,78,8,2,3,25.0,21.0,10.0,7,33.0,0.0,5.0,0.0,3.0,3.0
102375,perezca02,2016,1,LAA,AL,87,268,25,56,16,0,5,31.0,1.0,0.0,12,49.0,0.0,1.0,8.0,2.0,6.0
102376,perezhe01,2016,1,MIL,NL,123,404,50,110,18,3,13,56.0,34.0,7.0,18,94.0,0.0,1.0,3.0,4.0,6.0
102379,perezro02,2016,1,CLE,AL,61,153,14,28,6,1,3,17.0,0.0,0.0,23,44.0,0.0,0.0,5.0,3.0,4.0
102380,perezsa02,2016,1,KCA,AL,139,514,57,127,28,2,22,64.0,0.0,0.0,22,119.0,3.0,8.0,0.0,2.0,12.0
102384,peterja01,2016,1,ATL,NL,115,350,45,89,16,1,7,29.0,5.0,5.0,52,69.0,2.0,1.0,2.0,3.0,9.0
102385,petitgr01,2016,1,LAA,AL,89,204,21,50,13,1,2,17.0,1.0,1.0,15,51.0,1.0,1.0,2.0,1.0,7.0
102388,phamth01,2016,1,SLN,NL,78,159,26,36,7,0,9,17.0,2.0,2.0,20,71.0,1.0,3.0,1.0,0.0,3.0
102391,phillbr01,2016,1,CIN,NL,141,550,74,160,34,1,11,64.0,14.0,8.0,18,68.0,3.0,8.0,2.0,6.0,17.0
102393,pierzaj01,2016,1,ATL,NL,81,247,15,54,15,0,2,23.0,1.0,0.0,6,29.0,1.0,3.0,0.0,3.0,13.0
102394,pillake01,2016,1,TOR,AL,146,548,59,146,35,2,7,53.0,14.0,6.0,24,90.0,0.0,6.0,3.0,3.0,12.0
102401,piscost01,2016,1,SLN,NL,153,582,86,159,35,3,22,85.0,7.0,5.0,51,133.0,0.0,12.0,1.0,2.0,14.0
102402,plaweke01,2016,1,NYN,NL,48,132,6,26,6,0,1,11.0,0.0,0.0,17,33.0,2.0,2.0,0.0,0.0,1.0
102403,plouftr01,2016,1,MIN,AL,84,319,35,83,13,1,12,47.0,1.0,0.0,19,60.0,0.0,2.0,1.0,3.0,11.0
102405,polangr01,2016,1,PIT,NL,144,527,79,136,34,4,22,86.0,17.0,6.0,53,119.0,6.0,0.0,1.0,6.0,13.0
102406,polanjo01,2016,1,MIN,AL,69,245,24,69,15,4,4,27.0,4.0,3.0,17,46.0,0.0,3.0,2.0,3.0,3.0
102412,poseybu01,2016,1,SFN,NL,146,539,82,155,33,2,14,80.0,6.0,1.0,64,68.0,7.0,3.0,0.0,8.0,18.0
102414,pradoma01,2016,1,MIA,NL,153,600,70,183,37,3,8,75.0,2.0,2.0,49,69.0,4.0,4.0,0.0,5.0,24.0
102415,preslal01,2016,1,MIL,NL,47,116,12,23,2,0,3,11.0,0.0,2.0,11,25.0,1.0,1.0,0.0,1.0,2.0
102419,profaju01,2016,1,TEX,AL,90,272,35,65,6,3,5,20.0,2.0,1.0,30,61.0,0.0,3.0,2.0,0.0,7.0
102420,puigya01,2016,1,LAN,NL,104,334,45,88,14,2,11,45.0,5.0,2.0,24,74.0,0.0,7.0,0.0,3.0,10.0
102421,pujolal01,2016,1,LAA,AL,152,593,71,159,19,0,31,119.0,4.0,0.0,49,75.0,6.0,2.0,0.0,6.0,24.0
102429,raburry01,2016,1,COL,NL,113,223,30,49,10,2,9,30.0,0.0,0.0,28,80.0,0.0,2.0,0.0,3.0,6.0
102430,ramiral03,2016,1,SDN,NL,128,421,33,101,19,2,5,41.0,6.0,9.0,17,56.0,3.0,4.0,0.0,2.0,7.0
102433,ramirha01,2016,1,BOS,AL,147,549,81,157,28,1,30,111.0,9.0,3.0,60,120.0,5.0,7.0,0.0,4.0,17.0
102436,ramirjo01,2016,1,CLE,AL,152,565,84,176,46,3,11,76.0,22.0,7.0,44,62.0,1.0,4.0,1.0,4.0,10.0
102445,ramoswi01,2016,1,WAS,NL,131,482,58,148,25,0,22,80.0,0.0,0.0,35,79.0,2.0,2.0,0.0,4.0,17.0
102448,rasmuco01,2016,1,HOU,AL,107,369,38,76,10,0,15,54.0,4.0,1.0,43,121.0,0.0,0.0,1.0,4.0,5.0
102454,realmjt01,2016,1,MIA,NL,137,509,60,154,31,0,11,48.0,12.0,4.0,28,100.0,1.0,5.0,0.0,3.0,12.0
102456,reddijo01,2016,1,OAK,AL,68,243,33,72,11,1,8,28.0,5.0,0.0,28,34.0,5.0,0.0,0.0,1.0,7.0
102457,reddijo01,2016,2,LAN,NL,47,155,20,40,6,0,2,9.0,3.0,3.0,11,22.0,0.0,0.0,0.0,0.0,1.0
102459,reedaj01,2016,1,HOU,AL,45,122,11,20,3,0,3,8.0,0.0,0.0,18,48.0,0.0,0.0,0.0,1.0,1.0
102462,refsnro01,2016,1,NYA,AL,58,152,25,38,9,0,0,12.0,2.0,1.0,18,30.0,2.0,1.0,0.0,3.0,5.0
102463,reimono01,2016,1,BAL,AL,104,203,25,45,9,1,6,15.0,1.0,2.0,22,62.0,0.0,1.0,0.0,1.0,8.0
102465,rendoan01,2016,1,WAS,NL,156,567,91,153,38,2,20,85.0,12.0,6.0,65,117.0,2.0,7.0,0.0,8.0,5.0
102467,reverbe01,2016,1,WAS,NL,103,350,44,76,9,7,2,24.0,14.0,5.0,18,34.0,0.0,3.0,2.0,2.0,12.0
102469,reyesjo01,2016,1,NYN,NL,60,255,45,68,13,4,8,24.0,9.0,2.0,23,49.0,1.0,0.0,0.0,1.0,3.0
102471,reynoma01,2016,1,COL,NL,118,393,61,111,24,0,14,53.0,1.0,2.0,42,112.0,1.0,4.0,0.0,2.0,6.0
102477,rickajo01,2016,1,BAL,AL,85,257,32,69,13,0,5,19.0,4.0,1.0,18,54.0,0.0,2.0,3.0,2.0,3.0
102480,riverre01,2016,1,NYN,NL,65,185,12,41,4,0,6,26.0,0.0,0.0,16,54.0,3.0,3.0,1.0,2.0,4.0
102481,rivertj01,2016,1,NYN,NL,33,105,10,35,4,1,3,16.0,0.0,0.0,3,17.0,0.0,1.0,0.0,4.0,2.0
102483,rizzoan01,2016,1,CHN,NL,155,583,94,170,43,4,32,109.0,3.0,5.0,74,108.0,8.0,16.0,0.0,3.0,13.0
102488,robincl01,2016,1,WAS,NL,104,196,16,46,4,0,5,26.0,0.0,0.0,20,38.0,0.0,2.0,1.0,5.0,4.0
102495,rodrial01,2016,1,NYA,AL,65,225,19,45,7,0,9,31.0,3.0,0.0,14,67.0,0.0,1.0,0.0,3.0,4.0
102500,rodrise01,2016,1,PIT,NL,140,300,49,81,16,1,18,56.0,2.0,1.0,33,102.0,2.0,5.0,1.0,3.0,6.0
102505,rojasmi02,2016,1,MIA,NL,123,194,27,48,12,0,1,14.0,2.0,1.0,11,27.0,2.0,1.0,6.0,2.0,10.0
102507,rolliji01,2016,1,CHA,AL,41,149,25,33,8,1,2,8.0,5.0,2.0,16,33.0,0.0,0.0,0.0,1.0,2.0
102510,rominan01,2016,1,DET,AL,109,174,21,41,5,2,2,16.0,8.0,0.0,13,38.0,0.0,4.0,3.0,0.0,5.0
102511,rominau01,2016,1,NYA,AL,62,165,17,40,11,0,4,26.0,1.0,0.0,7,31.0,1.0,0.0,1.0,3.0,7.0
102517,rosalad01,2016,1,SDN,NL,105,214,37,49,12,3,13,35.0,4.0,0.0,29,88.0,2.0,1.0,0.0,4.0,2.0
102519,rosared01,2016,1,MIN,AL,92,335,52,90,17,2,10,32.0,5.0,2.0,12,91.0,2.0,2.0,2.0,3.0,4.0
102521,rossda01,2016,1,CHN,NL,67,166,24,38,6,0,10,32.0,0.0,1.0,30,54.0,6.0,0.0,4.0,5.0,3.0
102527,ruary01,2016,1,TEX,AL,99,240,40,62,8,1,8,22.0,9.0,0.0,21,76.0,2.0,6.0,0.0,2.0,8.0
102531,ruizca01,2016,1,PHI,NL,48,165,18,43,6,0,3,12.0,3.0,1.0,24,28.0,1.0,4.0,0.0,0.0,3.0
102534,ruppca01,2016,1,PHI,NL,105,389,36,98,26,1,16,54.0,1.0,0.0,24,114.0,0.0,5.0,0.0,1.0,11.0
102536,russead02,2016,1,CHN,NL,151,525,67,125,25,3,21,95.0,5.0,1.0,55,135.0,6.0,12.0,0.0,6.0,11.0
102545,saladty01,2016,1,CHA,AL,93,298,33,84,14,0,8,38.0,11.0,5.0,13,62.0,0.0,3.0,2.0,3.0,11.0
102550,saltaja01,2016,1,DET,AL,92,246,30,42,5,1,12,38.0,0.0,0.0,41,104.0,1.0,0.0,0.0,5.0,1.0
102556,sanchca01,2016,1,CHA,AL,53,154,15,32,9,1,4,21.0,0.0,1.0,5,42.0,0.0,1.0,2.0,1.0,1.0
102557,sanchga02,2016,1,NYA,AL,53,201,34,60,12,0,20,42.0,1.0,0.0,24,57.0,2.0,2.0,0.0,2.0,5.0
102562,sanomi01,2016,1,MIN,AL,116,437,57,103,22,1,25,66.0,1.0,0.0,54,178.0,1.0,1.0,0.0,3.0,8.0
102563,santaca01,2016,1,CLE,AL,158,582,89,151,31,3,34,87.0,5.0,2.0,99,99.0,0.0,2.0,0.0,5.0,18.0
102564,santada01,2016,1,MIN,AL,75,233,29,56,10,2,2,14.0,12.0,9.0,12,55.0,0.0,1.0,1.0,1.0,1.0
102565,santado01,2016,1,MIL,NL,77,246,34,63,14,0,11,32.0,2.0,3.0,32,91.0,0.0,2.0,0.0,1.0,7.0
102570,sardilu01,2016,2,SDN,NL,34,108,13,31,6,1,2,13.0,3.0,1.0,11,23.0,3.0,0.0,1.0,0.0,0.0
102571,saundmi01,2016,1,TOR,AL,140,490,70,124,32,3,24,57.0,1.0,2.0,59,157.0,2.0,5.0,1.0,3.0,14.0
102576,schebsc01,2016,1,CIN,NL,82,257,36,68,12,2,9,40.0,2.0,4.0,19,59.0,2.0,6.0,0.0,0.0,5.0
102579,schimry01,2016,1,SDN,NL,89,276,48,60,17,5,20,51.0,1.0,1.0,42,105.0,3.0,9.0,0.0,3.0,3.0
102580,schoojo01,2016,1,BAL,AL,162,615,82,164,38,1,25,82.0,1.0,2.0,21,137.0,0.0,8.0,0.0,3.0,16.0
102589,seageco01,2016,1,LAN,NL,157,627,105,193,40,5,26,72.0,3.0,3.0,54,133.0,5.0,4.0,0.0,2.0,12.0
102590,seageky01,2016,1,SEA,AL,158,597,89,166,36,3,30,99.0,3.0,1.0,69,108.0,10.0,8.0,0.0,2.0,18.0
102592,segurje01,2016,1,ARI,NL,153,637,102,203,41,7,20,64.0,33.0,10.0,39,101.0,1.0,12.0,4.0,2.0,6.0
102594,semiema01,2016,1,OAK,AL,159,568,72,135,27,2,27,75.0,10.0,2.0,51,139.0,1.0,0.0,1.0,1.0,12.0
102599,shawtr01,2016,1,BOS,AL,145,480,63,116,34,2,16,71.0,5.0,1.0,43,133.0,4.0,3.0,0.0,4.0,10.0
102605,shuckja01,2016,1,CHA,AL,81,224,27,46,5,2,4,14.0,3.0,3.0,12,21.0,0.0,1.0,3.0,1.0,5.0
102607,simmoan01,2016,1,LAA,AL,124,448,48,126,22,2,4,44.0,10.0,1.0,28,38.0,0.0,2.0,1.0,4.0,16.0
102620,smithma05,2016,1,ATL,NL,72,189,28,45,7,4,3,22.0,16.0,8.0,20,48.0,0.0,2.0,3.0,1.0,3.0
102621,smithse01,2016,1,SEA,AL,137,378,62,94,15,0,16,63.0,0.0,0.0,48,89.0,1.0,8.0,0.0,4.0,11.0
102624,smoakju01,2016,1,TOR,AL,126,299,33,65,10,0,14,34.0,1.0,0.0,40,112.0,1.0,2.0,0.0,0.0,7.0
102626,smolija01,2016,1,OAK,AL,99,290,28,69,6,2,7,27.0,1.0,2.0,19,44.0,0.0,7.0,1.0,2.0,11.0
102632,solarya01,2016,1,SDN,NL,109,405,55,116,26,1,15,71.0,1.0,1.0,30,63.0,1.0,5.0,0.0,3.0,7.0
102633,solerjo01,2016,1,CHN,NL,86,227,37,54,9,0,12,31.0,0.0,0.0,31,66.0,0.0,3.0,0.0,3.0,5.0
102638,souzast01,2016,1,TBA,AL,120,430,58,106,17,1,17,49.0,7.0,6.0,31,159.0,0.0,5.0,0.0,2.0,5.0
102639,spande01,2016,1,SFN,NL,143,572,70,152,23,5,11,53.0,12.0,7.0,53,79.0,2.0,4.0,6.0,2.0,8.0
102641,springe01,2016,1,HOU,AL,162,644,116,168,29,5,29,82.0,9.0,10.0,88,178.0,2.0,11.0,0.0,1.0,12.0
102643,stantmi03,2016,1,MIA,NL,119,413,56,99,20,1,27,74.0,0.0,0.0,50,140.0,5.0,4.0,0.0,2.0,6.0
102650,storytr01,2016,1,COL,NL,97,372,67,101,21,4,27,72.0,8.0,5.0,35,130.0,2.0,5.0,2.0,1.0,5.0
102666,suareeu01,2016,1,CIN,NL,159,565,78,140,25,2,21,70.0,11.0,5.0,51,155.0,0.0,8.0,0.0,3.0,10.0
102671,suzukic01,2016,1,MIA,NL,143,327,48,95,15,5,1,22.0,10.0,2.0,30,42.0,1.0,3.0,3.0,2.0,4.0
102672,suzukku01,2016,1,MIN,AL,106,345,34,89,24,1,8,49.0,0.0,0.0,18,48.0,0.0,5.0,1.0,4.0,9.0
102673,swansda01,2016,1,ATL,NL,38,129,20,39,7,1,3,17.0,3.0,0.0,13,34.0,5.0,0.0,1.0,2.0,2.0
102677,szczuma01,2016,1,CHN,NL,107,185,30,48,9,1,5,24.0,2.0,4.0,13,39.0,2.0,1.0,1.0,0.0,2.0
102683,taylomi02,2016,1,WAS,NL,76,221,28,51,11,0,7,16.0,14.0,3.0,14,77.0,0.0,1.0,0.0,1.0,2.0
102686,teixema01,2016,1,NYA,AL,116,387,43,79,16,0,15,44.0,2.0,0.0,47,105.0,1.0,2.0,0.0,2.0,7.0
102692,tholejo01,2016,1,TOR,AL,50,118,7,20,3,0,1,7.0,0.0,0.0,13,28.0,0.0,1.0,2.0,2.0,4.0
102694,thomptr01,2016,1,LAN,NL,80,236,31,53,11,0,13,32.0,5.0,1.0,26,66.0,0.0,0.0,0.0,0.0,3.0
102699,tolesan01,2016,1,LAN,NL,48,105,19,33,9,1,3,16.0,1.0,1.0,8,25.0,2.0,1.0,0.0,1.0,1.0
102702,tomasya01,2016,1,ARI,NL,140,530,72,144,30,1,31,83.0,2.0,4.0,31,136.0,4.0,1.0,0.0,1.0,18.0
102704,tomlike01,2016,1,SFN,NL,52,106,13,31,4,0,0,6.0,5.0,1.0,12,18.0,1.0,1.0,1.0,0.0,1.0
102708,torrero01,2016,1,NYA,AL,72,155,20,40,7,4,1,12.0,2.0,1.0,10,20.0,0.0,1.0,1.0,1.0,4.0
102709,travide01,2016,1,TOR,AL,101,410,54,123,28,1,11,50.0,4.0,1.0,20,87.0,0.0,0.0,1.0,1.0,6.0
102713,troutmi01,2016,1,LAA,AL,159,549,123,173,32,5,29,100.0,30.0,7.0,116,137.0,12.0,11.0,0.0,5.0,5.0
102714,trumbma01,2016,1,BAL,AL,159,613,94,157,27,1,47,108.0,2.0,0.0,51,170.0,1.0,3.0,0.0,0.0,14.0
102716,tuckepr01,2016,1,HOU,AL,48,134,11,22,8,1,4,8.0,0.0,0.0,8,40.0,0.0,2.0,0.0,0.0,2.0
102719,tulowtr01,2016,1,TOR,AL,131,492,54,125,21,0,24,79.0,1.0,0.0,43,101.0,1.0,5.0,0.0,4.0,14.0
102721,turneju01,2016,1,LAN,NL,151,556,79,153,34,3,27,90.0,4.0,1.0,48,107.0,1.0,10.0,0.0,8.0,16.0
102722,turnetr01,2016,1,WAS,NL,73,307,53,105,14,8,13,40.0,33.0,6.0,14,59.0,0.0,1.0,0.0,2.0,1.0
102724,uptonbj01,2016,1,SDN,NL,92,344,46,88,11,2,16,45.0,20.0,5.0,23,106.0,1.0,2.0,1.0,3.0,5.0
102725,uptonbj01,2016,2,TOR,AL,57,148,18,29,4,1,4,16.0,7.0,3.0,14,49.0,0.0,0.0,0.0,3.0,1.0
102726,uptonju01,2016,1,DET,AL,153,570,81,140,28,2,31,87.0,9.0,4.0,50,179.0,3.0,4.0,0.0,2.0,15.0
102729,uribeju01,2016,1,CLE,AL,73,238,19,49,9,0,7,25.0,0.0,0.0,15,49.0,1.0,3.0,0.0,3.0,6.0
102730,utleych01,2016,1,LAN,NL,138,512,79,129,26,3,14,52.0,2.0,2.0,40,115.0,1.0,11.0,1.0,1.0,0.0
102732,valbulu01,2016,1,HOU,AL,90,292,38,76,17,1,13,40.0,1.0,1.0,44,81.0,2.0,1.0,3.0,2.0,5.0
102734,valenda01,2016,1,OAK,AL,130,471,72,135,22,1,17,51.0,1.0,1.0,41,115.0,1.0,3.0,0.0,2.0,11.0
102735,vanslsc01,2016,1,LAN,NL,52,102,10,23,6,0,1,7.0,1.0,2.0,5,24.0,1.0,5.0,0.0,1.0,3.0
102738,vargake01,2016,1,MIN,AL,47,152,27,35,11,0,10,20.0,0.0,0.0,24,57.0,1.0,0.0,0.0,1.0,2.0
102739,vazquch01,2016,1,BOS,AL,57,172,21,39,9,1,1,12.0,0.0,0.0,10,39.0,1.0,2.0,0.0,0.0,3.0
102749,villajo01,2016,1,MIL,NL,156,589,92,168,38,3,19,63.0,62.0,18.0,79,174.0,4.0,2.0,5.0,4.0,7.0
102754,vogtst01,2016,1,OAK,AL,137,490,54,123,30,2,14,56.0,0.0,0.0,35,83.0,3.0,4.0,0.0,3.0,6.0
102756,vottojo01,2016,1,CIN,NL,158,556,101,181,34,2,29,97.0,8.0,1.0,108,120.0,15.0,5.0,0.0,8.0,16.0
102761,walkene01,2016,1,NYN,NL,113,412,57,116,9,1,23,55.0,3.0,1.0,42,84.0,3.0,1.0,0.0,3.0,11.0
102763,wallabr01,2016,1,SDN,NL,119,217,19,41,10,0,6,20.0,0.0,0.0,29,83.0,3.0,9.0,0.0,1.0,2.0
102776,weeksri01,2016,1,ARI,NL,108,180,29,43,9,1,9,27.0,5.0,0.0,20,54.0,0.0,4.0,0.0,1.0,8.0
102779,werthja01,2016,1,WAS,NL,143,525,84,128,28,0,21,69.0,5.0,1.0,71,139.0,0.0,4.0,0.0,6.0,17.0
102781,whitety01,2016,1,HOU,AL,86,249,24,54,16,0,8,28.0,1.0,0.0,23,65.0,1.0,2.0,0.0,2.0,6.0
102784,wietema01,2016,1,BAL,AL,124,423,48,103,17,1,17,66.0,1.0,0.0,32,85.0,1.0,5.0,1.0,3.0,10.0
102790,willima08,2016,1,SFN,NL,54,112,14,25,3,0,6,15.0,0.0,1.0,13,35.0,0.0,2.0,0.0,0.0,4.0
102794,wilsobo02,2016,2,TEX,AL,42,128,11,32,4,0,3,22.0,0.0,0.0,5,33.0,0.0,1.0,4.0,3.0,2.0
102803,wolteto01,2016,1,COL,NL,71,205,27,53,15,2,3,30.0,4.0,1.0,21,53.0,2.0,0.0,4.0,0.0,1.0
102804,wongko01,2016,1,SLN,NL,121,313,39,75,7,7,5,23.0,7.0,0.0,34,52.0,2.0,9.0,0.0,5.0,3.0
102810,wrighda03,2016,1,NYN,NL,37,137,18,31,8,0,7,14.0,3.0,2.0,26,55.0,0.0,0.0,0.0,0.0,0.0
102816,yelicch01,2016,1,MIA,NL,155,578,78,172,38,3,21,98.0,9.0,4.0,72,138.0,4.0,4.0,0.0,5.0,20.0
102821,youngch04,2016,1,BOS,AL,76,203,29,56,18,0,9,24.0,4.0,2.0,21,50.0,0.0,3.0,0.0,0.0,4.0
102828,zimmery01,2016,1,WAS,NL,115,427,60,93,18,1,15,46.0,4.0,1.0,29,104.0,1.0,5.0,0.0,6.0,12.0
102829,zobribe01,2016,1,CHN,NL,147,523,94,142,31,3,18,76.0,6.0,4.0,96,82.0,6.0,4.0,4.0,4.0,17.0
