,playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
99786,vogtst01,2014,1,OAK,AL,84,269,26,75,10,2,9,35.0,1.0,0.0,16,39.0,2.0,1.0,0.0,1.0,2.0
99820,wietema01,2014,1,BAL,AL,26,104,13,32,5,0,5,18.0,0.0,1.0,6,19.0,0.0,0.0,0.0,2.0,1.0
99827,willijo03,2014,1,MIN,AL,68,224,34,47,5,1,12,34.0,1.0,0.0,42,78.0,3.0,7.0,0.0,5.0,2.0
99855,youngde03,2014,1,BAL,AL,83,242,27,73,11,1,7,30.0,2.0,0.0,10,51.0,0.0,3.0,0.0,0.0,6.0
99861,zobribe01,2014,1,TBA,AL,146,570,83,155,34,3,10,52.0,10.0,5.0,75,84.0,4.0,1.0,2.0,6.0,8.0
99862,zuninmi01,2014,1,SEA,AL,131,438,51,87,20,2,22,60.0,0.0,3.0,17,158.0,1.0,17.0,0.0,4.0,12.0
99865,abreujo02,2015,1,CHA,AL,154,613,88,178,34,3,30,101.0,0.0,0.0,39,140.0,11.0,15.0,0.0,1.0,16.0
99867,ackledu01,2015,1,SEA,AL,85,186,22,40,8,1,6,19.0,2.0,2.0,14,38.0,0.0,1.0,3.0,3.0,3.0
99885,almonab01,2015,2,CLE,AL,51,178,30,47,9,5,5,20.0,6.0,0.0,16,33.0,0.0,0.0,0.0,2.0,4.0
99889,altuvjo01,2015,1,HOU,AL,154,638,86,200,40,4,15,66.0,38.0,13.0,33,67.0,8.0,9.0,3.0,6.0,17.0
99902,andruel01,2015,1,TEX,AL,160,596,69,154,34,2,7,62.0,25.0,9.0,46,78.0,1.0,2.0,8.0,9.0,14.0
99919,avilaal01,2015,1,DET,AL,67,178,21,34,5,0,4,13.0,0.0,1.0,40,66.0,0.0,0.0,1.0,0.0,4.0
99922,avilemi01,2015,1,CLE,AL,98,290,37,67,10,0,5,17.0,3.0,1.0,20,38.0,0.0,1.0,5.0,1.0,18.0
99925,aybarer01,2015,1,LAA,AL,156,597,74,161,30,1,3,44.0,15.0,6.0,25,73.0,1.0,4.0,7.0,5.0,12.0
99952,bautijo02,2015,1,TOR,AL,153,543,108,136,29,3,40,114.0,8.0,2.0,110,106.0,2.0,5.0,0.0,8.0,19.0
99956,beckhgo01,2015,1,CHA,AL,100,211,24,44,8,0,6,20.0,0.0,1.0,19,43.0,1.0,2.0,1.0,4.0,6.0
99957,beckhti01,2015,1,TBA,AL,82,203,24,45,7,4,9,37.0,3.0,1.0,13,69.0,0.0,3.0,0.0,4.0,3.0
99966,beltrad01,2015,1,TEX,AL,143,567,83,163,32,4,18,83.0,1.0,0.0,41,65.0,4.0,3.0,0.0,8.0,18.0
99967,beltrca01,2015,1,NYA,AL,133,478,57,132,34,1,19,67.0,0.0,0.0,45,85.0,2.0,2.0,0.0,6.0,12.0
99976,bettsmo01,2015,1,BOS,AL,145,597,92,174,42,8,18,77.0,21.0,6.0,46,82.0,1.0,2.0,3.0,6.0,2.0
99979,birdgr01,2015,1,NYA,AL,46,157,26,41,9,0,11,31.0,0.0,0.0,19,53.0,0.0,1.0,0.0,1.0,1.0
99992,bogaexa01,2015,1,BOS,AL,156,613,84,196,35,3,7,81.0,10.0,2.0,32,101.0,1.0,3.0,3.0,3.0,16.0
99999,bournmi01,2015,1,CLE,AL,95,289,29,71,12,1,0,19.0,13.0,5.0,29,76.0,0.0,0.0,7.0,1.0,2.0
100008,bradlja02,2015,1,BOS,AL,74,221,43,55,17,4,10,43.0,3.0,0.0,27,69.0,0.0,3.0,1.0,3.0,5.0
100009,brantmi02,2015,1,CLE,AL,137,529,68,164,45,0,15,84.0,15.0,1.0,60,51.0,8.0,2.0,0.0,5.0,14.0
100039,burnsbi02,2015,1,OAK,AL,125,520,70,153,18,9,5,42.0,26.0,8.0,26,81.0,1.0,6.0,1.0,2.0,5.0
100043,butlebi03,2015,1,OAK,AL,151,538,63,135,28,1,15,65.0,0.0,0.0,52,101.0,4.0,7.0,0.0,4.0,26.0
100045,butlejo04,2015,1,TBA,AL,88,257,30,71,12,0,8,30.0,5.0,2.0,16,82.0,0.0,3.0,0.0,0.0,16.0
100046,buxtoby01,2015,1,MIN,AL,46,129,16,27,7,1,2,6.0,2.0,2.0,6,44.0,0.0,1.0,2.0,0.0,1.0
100050,cabreas01,2015,1,TBA,AL,143,505,66,134,28,5,15,58.0,6.0,3.0,36,107.0,4.0,3.0,1.0,6.0,14.0
100052,cabreme01,2015,1,CHA,AL,158,629,70,172,36,2,12,77.0,3.0,0.0,40,88.0,2.0,2.0,2.0,10.0,18.0
100053,cabremi01,2015,1,DET,AL,119,429,64,145,28,1,18,76.0,1.0,1.0,77,82.0,15.0,3.0,0.0,2.0,19.0
100057,cainlo01,2015,1,KCA,AL,140,551,101,169,34,6,16,72.0,28.0,6.0,37,98.0,4.0,12.0,0.0,4.0,16.0
100059,calhoko01,2015,1,LAA,AL,159,630,78,161,23,2,26,83.0,4.0,1.0,45,164.0,1.0,5.0,2.0,4.0,6.0
100066,canhama01,2015,1,OAK,AL,124,441,61,112,22,3,16,70.0,7.0,2.0,33,96.0,0.0,8.0,0.0,3.0,9.0
100067,canoro01,2015,1,SEA,AL,156,624,82,179,34,1,21,79.0,2.0,6.0,43,107.0,5.0,3.0,0.0,4.0,26.0
100077,carreez01,2015,1,TOR,AL,91,172,27,47,8,0,3,26.0,2.0,1.0,11,45.0,0.0,2.0,5.0,2.0,1.0
100079,cartech02,2015,1,HOU,AL,129,391,50,78,17,0,24,64.0,1.0,2.0,57,151.0,1.0,6.0,0.0,5.0,5.0
100080,casalcu01,2015,1,TBA,AL,38,101,13,24,6,0,10,18.0,0.0,0.0,8,34.0,0.0,2.0,1.0,1.0,2.0
100082,casteni01,2015,1,DET,AL,154,549,42,140,33,6,15,73.0,0.0,3.0,39,152.0,1.0,1.0,0.0,6.0,21.0
100083,castiru01,2015,1,BOS,AL,80,273,35,69,10,2,5,29.0,4.0,5.0,13,54.0,0.0,1.0,1.0,1.0,11.0
100089,castrja01,2015,1,HOU,AL,104,337,38,71,19,0,11,31.0,0.0,0.0,33,115.0,1.0,2.0,0.0,3.0,5.0
100101,cespeyo01,2015,1,DET,AL,102,403,62,118,28,2,18,61.0,3.0,4.0,19,87.0,2.0,1.0,0.0,4.0,9.0
100112,chiriro01,2015,1,TEX,AL,78,233,33,54,16,1,10,34.0,0.0,0.0,28,62.0,0.0,5.0,5.0,2.0,4.0
100113,chiselo01,2015,1,CLE,AL,106,333,38,82,19,1,7,44.0,4.0,1.0,23,69.0,3.0,1.0,2.0,3.0,0.0
100116,choosh01,2015,1,TEX,AL,149,555,94,153,32,3,22,82.0,4.0,2.0,76,147.0,1.0,15.0,2.0,5.0,7.0
100122,clevest01,2015,1,BAL,AL,30,101,11,29,4,2,2,15.0,0.0,0.0,4,13.0,1.0,0.0,0.0,0.0,3.0
100128,colabch01,2015,1,TOR,AL,101,333,55,107,19,1,15,54.0,2.0,0.0,22,96.0,0.0,3.0,0.0,2.0,12.0
100133,collity01,2015,1,DET,AL,60,192,18,51,11,3,4,25.0,2.0,1.0,13,43.0,0.0,1.0,1.0,0.0,2.0
100137,colonch01,2015,1,KCA,AL,43,107,8,31,5,0,0,6.0,3.0,2.0,11,17.0,0.0,0.0,1.0,0.0,2.0
100139,congeha01,2015,1,HOU,AL,73,201,25,46,11,0,11,33.0,0.0,1.0,23,63.0,0.0,2.0,1.0,2.0,6.0
100149,corpoca01,2015,1,TEX,AL,33,107,10,19,4,0,3,15.0,0.0,0.0,6,40.0,0.0,4.0,2.0,2.0,1.0
100150,correca01,2015,1,HOU,AL,99,387,52,108,22,1,22,68.0,14.0,4.0,40,78.0,2.0,1.0,0.0,4.0,10.0
100165,crispco01,2015,1,OAK,AL,44,126,11,22,6,0,0,6.0,2.0,0.0,13,25.0,0.0,0.0,0.0,0.0,2.0
100167,croncj01,2015,1,LAA,AL,113,378,37,99,17,1,16,51.0,3.0,1.0,17,82.0,1.0,5.0,0.0,3.0,9.0
100168,cruzne02,2015,1,SEA,AL,152,590,90,178,22,1,44,93.0,3.0,2.0,59,164.0,9.0,5.0,0.0,1.0,6.0
100182,davisch02,2015,1,BAL,AL,160,573,100,150,31,0,47,117.0,2.0,3.0,84,208.0,6.0,8.0,0.0,5.0,6.0
100183,davisik02,2015,1,OAK,AL,74,214,19,49,17,0,3,20.0,0.0,0.0,23,44.0,0.0,0.0,0.0,2.0,5.0
100185,davisra01,2015,1,DET,AL,112,341,55,88,16,11,8,30.0,18.0,8.0,22,76.0,0.0,3.0,1.0,3.0,5.0
100187,deazaal01,2015,1,BAL,AL,30,103,16,22,4,1,3,7.0,2.0,2.0,7,34.0,2.0,2.0,0.0,0.0,1.0
100188,deazaal01,2015,2,BOS,AL,60,161,23,47,9,5,4,25.0,3.0,1.0,12,36.0,1.0,2.0,2.0,1.0,2.0
100195,dejesda01,2015,1,TBA,AL,82,232,24,60,8,2,5,26.0,3.0,2.0,19,39.0,1.0,4.0,0.0,2.0,4.0
100208,deshide02,2015,1,TEX,AL,121,425,83,111,22,10,2,37.0,25.0,8.0,53,101.0,1.0,3.0,7.0,4.0,1.0
100226,donaljo02,2015,1,TOR,AL,158,620,122,184,41,2,41,123.0,6.0,0.0,73,133.0,0.0,6.0,2.0,10.0,16.0
100231,doziebr01,2015,1,MIN,AL,157,628,101,148,39,4,28,77.0,12.0,4.0,61,148.0,2.0,7.0,0.0,8.0,10.0
100234,drewst01,2015,1,NYA,AL,131,383,43,77,16,1,17,44.0,0.0,2.0,37,71.0,1.0,1.0,4.0,3.0,7.0
100247,dysonja01,2015,1,KCA,AL,90,200,31,50,8,6,2,18.0,26.0,3.0,14,37.0,0.0,4.0,6.0,1.0,3.0
100251,eatonad02,2015,1,CHA,AL,153,610,98,175,28,9,14,56.0,18.0,8.0,58,131.0,2.0,14.0,5.0,2.0,5.0
100259,ellsbja01,2015,1,NYA,AL,111,452,66,116,15,2,7,33.0,21.0,9.0,35,86.0,1.0,7.0,1.0,3.0,6.0
100260,elmorja01,2015,1,TBA,AL,51,141,10,29,5,0,2,16.0,1.0,1.0,12,25.0,1.0,0.0,2.0,3.0,6.0
100261,encared01,2015,1,TOR,AL,146,528,94,146,31,0,39,111.0,3.0,2.0,77,98.0,5.0,9.0,0.0,10.0,14.0
100264,escobal02,2015,1,KCA,AL,148,612,76,157,20,5,3,47.0,17.0,5.0,26,75.0,1.0,8.0,11.0,5.0,10.0
100265,escobed01,2015,1,MIN,AL,127,409,48,107,31,4,12,58.0,2.0,3.0,28,86.0,1.0,2.0,2.0,5.0,7.0
100275,feathta01,2015,1,LAA,AL,101,154,23,25,5,1,2,9.0,4.0,2.0,7,46.0,0.0,3.0,4.0,1.0,3.0
100284,fieldpr01,2015,1,TEX,AL,158,613,78,187,28,0,23,98.0,0.0,0.0,64,88.0,14.0,11.0,0.0,5.0,21.0
100293,flahery01,2015,1,BAL,AL,91,267,34,54,8,3,9,31.0,0.0,0.0,26,81.0,2.0,4.0,2.0,2.0,8.0
100299,flowety01,2015,1,CHA,AL,112,331,21,79,12,0,9,39.0,0.0,1.0,21,104.0,0.0,6.0,2.0,1.0,8.0
100302,forsylo01,2015,1,TBA,AL,153,540,69,152,33,2,17,68.0,9.0,4.0,55,111.0,2.0,14.0,0.0,6.0,12.0
100308,frankni01,2015,1,TBA,AL,44,101,11,16,4,1,3,7.0,1.0,0.0,7,37.0,0.0,0.0,1.0,0.0,2.0
100314,freesda01,2015,1,LAA,AL,121,424,53,109,27,0,14,56.0,1.0,1.0,31,107.0,0.0,12.0,0.0,3.0,12.0
100320,fuldsa01,2015,1,OAK,AL,120,290,34,57,16,3,2,22.0,9.0,3.0,30,55.0,1.0,2.0,2.0,1.0,6.0
100324,gallojo01,2015,1,TEX,AL,36,108,16,22,3,1,6,14.0,3.0,0.0,15,57.0,3.0,0.0,0.0,0.0,0.0
100328,garciav01,2015,1,CHA,AL,148,553,66,142,17,2,13,59.0,7.0,7.0,36,141.0,3.0,8.0,0.0,4.0,13.0
100336,gardnbr01,2015,1,NYA,AL,151,571,94,148,26,3,16,66.0,20.0,5.0,68,135.0,1.0,6.0,8.0,3.0,8.0
100339,gattiev01,2015,1,HOU,AL,153,566,66,139,20,11,27,88.0,0.0,1.0,30,119.0,3.0,3.0,0.0,5.0,13.0
100348,giavojo01,2015,1,LAA,AL,129,453,51,123,25,5,4,49.0,2.0,1.0,32,59.0,0.0,2.0,9.0,6.0,7.0
100351,gillaco01,2015,1,CHA,AL,58,173,10,41,11,1,3,15.0,0.0,1.0,9,34.0,1.0,1.0,0.0,2.0,2.0
100360,goinsry01,2015,1,TOR,AL,128,376,52,94,16,4,5,45.0,2.0,1.0,39,83.0,0.0,1.0,7.0,5.0,12.0
100365,gomesya01,2015,1,CLE,AL,95,363,38,84,22,0,12,45.0,0.0,0.0,13,104.0,1.0,7.0,0.0,6.0,11.0
100367,gomezca01,2015,2,HOU,AL,41,149,19,36,9,0,4,13.0,10.0,3.0,8,31.0,1.0,2.0,3.0,1.0,1.0
100374,gonzama01,2015,1,HOU,AL,120,344,44,96,18,1,12,34.0,4.0,5.0,16,74.0,0.0,3.0,7.0,0.0,9.0
100379,gordoal01,2015,1,KCA,AL,104,354,40,96,18,0,13,48.0,2.0,5.0,49,92.0,7.0,14.0,0.0,5.0,2.0
100383,gosean01,2015,1,DET,AL,140,485,73,123,24,8,5,26.0,23.0,11.0,45,145.0,0.0,3.0,2.0,0.0,11.0
100400,gregodi01,2015,1,NYA,AL,155,525,57,139,24,2,9,56.0,5.0,3.0,33,85.0,0.0,11.0,3.0,6.0,4.0
100415,gutiefr01,2015,1,SEA,AL,59,171,27,50,11,0,15,35.0,0.0,0.0,14,54.0,1.0,3.0,0.0,1.0,5.0
100416,guyerbr01,2015,1,TBA,AL,128,332,51,88,21,2,8,28.0,10.0,4.0,25,61.0,0.0,24.0,3.0,1.0,5.0
100426,hamiljo03,2015,1,TEX,AL,50,170,22,43,8,0,8,25.0,0.0,0.0,10,52.0,0.0,0.0,0.0,2.0,1.0
100430,hanigry01,2015,1,BOS,AL,54,174,28,43,8,0,2,16.0,0.0,0.0,20,39.0,0.0,4.0,1.0,1.0,6.0
100435,hardyjj01,2015,1,BAL,AL,114,411,45,90,14,0,8,37.0,0.0,0.0,20,88.0,0.0,0.0,2.0,4.0,11.0
100450,headlch01,2015,1,NYA,AL,156,580,74,150,29,1,11,62.0,0.0,2.0,51,135.0,0.0,7.0,0.0,4.0,17.0
100471,herrmch01,2015,1,MIN,AL,45,103,13,15,5,1,2,10.0,0.0,0.0,7,37.0,0.0,2.0,1.0,0.0,1.0
100475,hicksaa01,2015,1,MIN,AL,97,352,48,90,11,3,11,33.0,13.0,3.0,34,66.0,2.0,2.0,0.0,2.0,6.0
100489,holtbr01,2015,1,BOS,AL,129,454,56,127,27,6,2,45.0,8.0,1.0,46,97.0,0.0,3.0,4.0,2.0,7.0
100493,hosmeer01,2015,1,KCA,AL,158,599,98,178,33,5,18,93.0,7.0,3.0,61,108.0,6.0,3.0,1.0,3.0,16.0
100504,hunteto01,2015,1,MIN,AL,139,521,67,125,22,0,22,81.0,2.0,5.0,35,105.0,1.0,6.0,0.0,5.0,14.0
100509,iannech01,2015,1,LAA,AL,92,272,28,51,10,0,10,34.0,0.0,1.0,41,83.0,1.0,1.0,0.0,3.0,11.0
100511,iglesjo01,2015,1,DET,AL,120,416,44,125,17,3,2,23.0,11.0,8.0,25,44.0,2.0,6.0,4.0,3.0,10.0
100514,infanom01,2015,1,KCA,AL,124,440,39,97,23,7,2,44.0,2.0,2.0,9,69.0,0.0,0.0,2.0,4.0,8.0
100518,jacksau01,2015,1,SEA,AL,107,419,46,114,18,3,8,38.0,15.0,9.0,24,107.0,0.0,1.0,3.0,1.0,4.0
100530,jasojo01,2015,1,TBA,AL,70,185,23,53,17,0,5,22.0,1.0,2.0,28,39.0,1.0,1.0,0.0,2.0,5.0
100552,johnsmi04,2015,1,CHA,AL,36,100,10,23,4,0,0,4.0,3.0,2.0,9,30.0,0.0,2.0,2.0,0.0,0.0
100555,jonesad01,2015,1,BAL,AL,137,546,74,147,25,3,27,82.0,3.0,1.0,24,102.0,3.0,8.0,0.0,3.0,21.0
100556,jonesga02,2015,1,NYA,AL,57,144,12,31,4,1,5,17.0,0.0,0.0,8,37.0,0.0,0.0,0.0,0.0,1.0
100560,josepca01,2015,1,BAL,AL,100,320,38,75,16,1,11,49.0,0.0,0.0,27,72.0,2.0,3.0,3.0,1.0,7.0
100561,joycema01,2015,1,LAA,AL,93,247,17,43,12,1,5,21.0,0.0,3.0,30,67.0,1.0,4.0,1.0,2.0,5.0
100583,kiermke01,2015,1,TBA,AL,151,505,62,133,25,12,10,40.0,18.0,5.0,24,95.0,0.0,2.0,2.0,2.0,7.0
100585,kinslia01,2015,1,DET,AL,154,624,94,185,35,7,11,73.0,10.0,6.0,43,80.0,0.0,3.0,0.0,5.0,13.0
100587,kipnija01,2015,1,CLE,AL,141,565,86,171,43,7,9,52.0,12.0,8.0,57,107.0,6.0,9.0,4.0,6.0,5.0
100615,larocad01,2015,1,CHA,AL,127,429,41,89,21,0,12,44.0,0.0,0.0,49,133.0,0.0,4.0,0.0,2.0,10.0
100622,lawribr01,2015,1,OAK,AL,149,562,64,146,29,3,16,60.0,5.0,2.0,28,144.0,1.0,5.0,3.0,4.0,8.0
100635,leonsa01,2015,1,BOS,AL,41,114,8,21,2,0,0,3.0,0.0,1.0,7,28.0,1.0,1.0,6.0,0.0,4.0
100642,lindofr01,2015,1,CLE,AL,99,390,50,122,22,4,12,51.0,12.0,2.0,27,69.0,0.0,1.0,13.0,7.0,12.0
100653,loneyja01,2015,1,TBA,AL,104,361,25,101,16,0,4,32.0,2.0,4.0,23,34.0,5.0,1.0,0.0,3.0,10.0
100654,longoev01,2015,1,TBA,AL,160,604,74,163,35,1,21,73.0,3.0,1.0,51,132.0,8.0,6.0,0.0,9.0,11.0
100658,loughda01,2015,1,BAL,AL,84,134,14,27,1,1,4,12.0,2.0,4.0,5,36.0,0.0,2.0,3.0,0.0,0.0
100662,lowrije01,2015,1,HOU,AL,69,230,35,51,14,0,9,30.0,1.0,0.0,28,43.0,5.0,3.0,0.0,2.0,3.0
100669,machama01,2015,1,BAL,AL,162,633,102,181,30,1,35,86.0,20.0,8.0,70,111.0,2.0,4.0,2.0,4.0,17.0
100673,mahtomi01,2015,1,TBA,AL,41,105,22,31,5,1,9,19.0,4.0,3.0,6,31.0,0.0,3.0,1.0,0.0,0.0
100681,marisja01,2015,1,HOU,AL,133,339,46,80,15,4,9,36.0,24.0,9.0,18,105.0,0.0,5.0,6.0,4.0,2.0
100689,marteke01,2015,1,SEA,AL,57,219,25,62,14,3,2,17.0,8.0,4.0,24,43.0,0.0,0.0,2.0,2.0,1.0
100695,martijd02,2015,1,DET,AL,158,596,93,168,33,2,38,102.0,3.0,2.0,53,178.0,7.0,5.0,0.0,3.0,11.0
100696,martile01,2015,1,TEX,AL,95,288,26,63,12,0,5,25.0,14.0,5.0,16,69.0,1.0,2.0,3.0,1.0,5.0
100700,martiru01,2015,1,TOR,AL,129,441,76,106,23,2,23,77.0,4.0,5.0,53,106.0,1.0,8.0,0.0,5.0,22.0
100701,martivi01,2015,1,DET,AL,120,440,39,108,20,0,11,64.0,0.0,0.0,31,52.0,8.0,7.0,0.0,7.0,18.0
100712,mauerjo01,2015,1,MIN,AL,158,592,69,157,34,2,10,66.0,2.0,1.0,67,112.0,12.0,1.0,1.0,5.0,22.0
100722,mccanbr01,2015,1,NYA,AL,135,465,68,108,15,1,26,94.0,0.0,0.0,52,97.0,3.0,11.0,0.0,7.0,7.0
100723,mccanja02,2015,1,DET,AL,114,401,32,106,18,5,7,41.0,0.0,1.0,16,90.0,0.0,3.0,4.0,1.0,17.0
100749,millebr02,2015,1,SEA,AL,144,438,44,113,22,4,11,46.0,13.0,4.0,47,101.0,0.0,2.0,4.0,6.0,7.0
100758,monteje01,2015,1,SEA,AL,38,112,11,25,6,0,5,19.0,0.0,0.0,4,32.0,0.0,0.0,0.0,0.0,2.0
100766,moralke01,2015,1,KCA,AL,158,569,81,165,41,2,22,106.0,0.0,0.0,58,103.0,4.0,8.0,0.0,4.0,24.0
100768,morelmi01,2015,1,TEX,AL,132,471,51,131,27,0,23,85.0,1.0,0.0,32,112.0,2.0,7.0,0.0,5.0,9.0
100775,morrilo01,2015,1,SEA,AL,146,457,47,103,15,3,17,54.0,8.0,4.0,47,81.0,5.0,4.0,1.0,2.0,7.0
100781,mossbr01,2015,1,CLE,AL,94,337,36,73,17,1,15,50.0,0.0,0.0,32,106.0,2.0,3.0,0.0,3.0,9.0
100784,moustmi01,2015,1,KCA,AL,147,549,73,156,34,1,22,82.0,1.0,2.0,43,76.0,1.0,13.0,4.0,5.0,14.0
100789,muncyma01,2015,1,OAK,AL,45,102,14,21,8,1,3,9.0,0.0,0.0,9,31.0,0.0,0.0,0.0,1.0,0.0
100792,murphda07,2015,1,CLE,AL,84,206,22,61,12,1,5,27.0,0.0,1.0,16,29.0,1.0,1.0,1.0,4.0,4.0
100793,murphda07,2015,2,LAA,AL,48,155,16,41,6,0,5,23.0,0.0,1.0,4,20.0,0.0,0.0,0.0,1.0,2.0
100795,murphjr01,2015,1,NYA,AL,67,155,21,43,9,1,3,14.0,0.0,0.0,12,43.0,0.0,1.0,1.0,3.0,4.0
100799,napolmi01,2015,1,BOS,AL,98,329,37,68,18,1,13,40.0,3.0,1.0,45,99.0,2.0,3.0,0.0,1.0,10.0
100805,navardi01,2015,1,TOR,AL,54,171,17,42,7,0,5,20.0,0.0,0.0,17,29.0,1.0,0.0,0.0,4.0,0.0
100832,nunezed02,2015,1,MIN,AL,72,188,23,53,14,1,4,20.0,8.0,4.0,12,29.0,0.0,1.0,2.0,1.0,1.0
100840,odorro01,2015,1,TEX,AL,120,426,54,111,21,9,16,61.0,6.0,7.0,23,79.0,2.0,14.0,2.0,5.0,3.0
100852,orlanpa01,2015,1,KCA,AL,86,241,31,60,14,6,7,27.0,3.0,3.0,5,53.0,0.0,2.0,2.0,1.0,0.0
100854,ortizda01,2015,1,BOS,AL,146,528,73,144,37,0,37,108.0,0.0,1.0,77,95.0,16.0,0.0,0.0,9.0,16.0
100868,paredji01,2015,1,BAL,AL,104,363,46,100,17,2,10,42.0,4.0,4.0,19,111.0,0.0,0.0,0.0,2.0,8.0
100874,parrage01,2015,2,BAL,AL,55,224,30,53,12,0,5,20.0,5.0,1.0,8,35.0,1.0,2.0,3.0,1.0,1.0
100882,pearcst01,2015,1,BAL,AL,92,294,42,64,13,1,15,40.0,1.0,1.0,23,69.0,1.0,7.0,0.0,1.0,11.0
100885,pedrodu01,2015,1,BOS,AL,93,381,46,111,19,1,12,42.0,2.0,2.0,38,51.0,1.0,2.0,1.0,3.0,6.0
100900,perezca02,2015,1,LAA,AL,86,260,20,65,13,0,4,21.0,2.0,0.0,19,49.0,0.0,0.0,2.0,2.0,7.0
100908,perezro02,2015,1,CLE,AL,70,184,30,42,9,1,7,21.0,0.0,0.0,33,64.0,1.0,2.0,5.0,2.0,9.0
100909,perezsa02,2015,1,KCA,AL,142,531,52,138,25,0,21,70.0,1.0,0.0,13,82.0,4.0,4.0,0.0,5.0,23.0
100919,phegljo01,2015,1,OAK,AL,73,225,27,56,16,1,9,34.0,0.0,0.0,14,51.0,0.0,3.0,0.0,1.0,5.0
100923,pillake01,2015,1,TOR,AL,159,586,76,163,31,2,12,56.0,25.0,4.0,28,85.0,1.0,5.0,4.0,5.0,9.0
100931,plouftr01,2015,1,MIN,AL,152,573,74,140,35,4,22,86.0,2.0,1.0,50,124.0,0.0,4.0,1.0,4.0,28.0
100946,pujolal01,2015,1,LAA,AL,157,602,85,147,22,0,40,95.0,5.0,3.0,50,72.0,10.0,6.0,0.0,3.0,15.0
100951,raburry01,2015,1,CLE,AL,82,173,22,52,16,1,8,29.0,0.0,0.0,23,44.0,3.0,4.0,0.0,1.0,5.0
100952,ramiral03,2015,1,CHA,AL,154,583,54,145,33,0,10,62.0,17.0,7.0,31,68.0,2.0,1.0,1.0,6.0,18.0
100956,ramirha01,2015,1,BOS,AL,105,401,59,100,12,1,19,53.0,6.0,3.0,21,71.0,2.0,4.0,0.0,4.0,11.0
100959,ramirjo01,2015,1,CLE,AL,97,315,50,69,14,3,6,27.0,10.0,4.0,32,39.0,0.0,1.0,5.0,2.0,5.0
100968,rasmuco01,2015,1,HOU,AL,137,432,67,103,23,2,25,61.0,2.0,1.0,47,154.0,0.0,2.0,1.0,3.0,6.0
100978,reddijo01,2015,1,OAK,AL,149,526,67,143,25,4,20,77.0,10.0,2.0,49,65.0,1.0,0.0,1.0,2.0,7.0
100985,reimono01,2015,1,BAL,AL,61,170,24,42,5,1,6,20.0,0.0,0.0,23,47.0,2.0,2.0,0.0,0.0,2.0
100988,reverbe01,2015,2,TOR,AL,56,226,35,72,9,1,1,19.0,7.0,2.0,13,28.0,0.0,1.0,3.0,3.0,1.0
100989,reyesjo01,2015,1,TOR,AL,69,288,36,82,17,0,4,34.0,16.0,2.0,17,38.0,0.0,0.0,4.0,2.0,3.0
100998,riosal01,2015,1,KCA,AL,105,385,40,98,22,2,4,32.0,9.0,0.0,15,67.0,0.0,5.0,0.0,6.0,10.0
101000,riverre01,2015,1,TBA,AL,110,298,16,53,14,0,5,26.0,0.0,0.0,11,86.0,0.0,3.0,5.0,2.0,4.0
101010,robinsh01,2015,1,MIN,AL,83,180,28,45,7,3,0,16.0,6.0,1.0,12,29.0,0.0,1.0,3.0,1.0,4.0
101015,rodrial01,2015,1,NYA,AL,151,523,83,131,22,1,33,86.0,4.0,0.0,84,145.0,5.0,6.0,0.0,7.0,17.0
101031,rominan01,2015,1,DET,AL,109,184,25,47,5,0,2,15.0,10.0,5.0,11,46.0,1.0,3.0,4.0,1.0,4.0
101038,rosalad01,2015,1,TEX,AL,55,114,14,26,4,0,3,7.0,4.0,4.0,10,30.0,0.0,1.0,0.0,0.0,4.0
101039,rosared01,2015,1,MIN,AL,122,453,60,121,18,15,13,50.0,11.0,6.0,15,118.0,3.0,0.0,3.0,3.0,5.0
101067,saladty01,2015,1,CHA,AL,68,236,33,53,6,4,4,20.0,8.0,2.0,12,51.0,0.0,2.0,3.0,1.0,9.0
101077,sanchca01,2015,1,CHA,AL,120,389,40,87,23,1,5,31.0,2.0,2.0,19,81.0,0.0,5.0,6.0,1.0,9.0
101081,sandopa01,2015,1,BOS,AL,126,470,43,115,25,1,10,47.0,0.0,0.0,25,73.0,1.0,7.0,1.0,2.0,14.0
101082,sandsje01,2015,1,CLE,AL,50,123,11,29,5,1,4,19.0,0.0,0.0,9,36.0,0.0,0.0,0.0,1.0,0.0
101083,sanomi01,2015,1,MIN,AL,80,279,46,75,17,1,18,52.0,1.0,1.0,53,119.0,1.0,1.0,0.0,2.0,4.0
101084,santaca01,2015,1,CLE,AL,154,550,72,127,29,2,19,85.0,11.0,3.0,108,122.0,8.0,3.0,0.0,5.0,20.0
101085,santada01,2015,1,MIN,AL,91,261,30,56,10,5,0,21.0,8.0,4.0,6,68.0,1.0,3.0,7.0,0.0,7.0
101101,schoojo01,2015,1,BAL,AL,86,305,34,85,17,0,15,39.0,2.0,0.0,9,79.0,0.0,4.0,1.0,2.0,9.0
101109,seageky01,2015,1,SEA,AL,161,623,85,166,37,0,26,74.0,6.0,6.0,54,98.0,6.0,5.0,0.0,4.0,17.0
101111,semiema01,2015,1,OAK,AL,155,556,65,143,23,7,15,45.0,11.0,5.0,42,132.0,1.0,1.0,1.0,1.0,16.0
