,playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
75643,coomero01,1997,1,MIN,AL,140,523,63,156,30,2,13,85.0,4.0,3.0,22,91.0,5.0,0.0,0.0,5.0,11.0
75644,coopesc01,1997,1,KCA,AL,75,159,12,32,6,1,3,15.0,1.0,1.0,17,32.0,0.0,2.0,2.0,2.0,4.0
75646,corajo01,1997,1,SEA,AL,149,574,105,172,40,4,11,54.0,6.0,7.0,53,49.0,2.0,5.0,8.0,9.0,6.0
75647,cordewi01,1997,1,BOS,AL,140,570,82,160,26,3,18,72.0,1.0,3.0,31,122.0,7.0,4.0,0.0,4.0,11.0
75649,cordoma01,1997,1,MIN,AL,103,378,44,93,18,4,15,51.0,5.0,3.0,30,92.0,2.0,3.0,0.0,2.0,13.0
75660,cruzde01,1997,1,DET,AL,147,436,35,105,26,0,2,40.0,3.0,6.0,14,55.0,0.0,0.0,14.0,3.0,9.0
75663,cruzjo02,1997,1,SEA,AL,49,183,28,49,12,1,12,34.0,1.0,0.0,13,45.0,0.0,0.0,1.0,1.0,3.0
75664,cruzjo02,1997,2,TOR,AL,55,212,31,49,7,0,14,34.0,6.0,2.0,28,72.0,2.0,0.0,0.0,4.0,2.0
75671,curtich01,1997,2,NYA,AL,93,320,51,93,21,1,12,50.0,12.0,6.0,36,49.0,1.0,5.0,2.0,9.0,6.0
75675,damonjo01,1997,1,KCA,AL,146,472,70,130,12,8,8,48.0,16.0,10.0,42,70.0,2.0,3.0,6.0,1.0,3.0
75681,davisch01,1997,1,KCA,AL,140,477,71,133,20,0,30,90.0,6.0,3.0,85,96.0,16.0,1.0,0.0,4.0,15.0
75682,daviser01,1997,1,BAL,AL,42,158,29,48,11,0,8,25.0,6.0,0.0,14,47.0,0.0,1.0,0.0,3.0,2.0
75684,davisru01,1997,1,SEA,AL,119,420,57,114,29,1,20,63.0,6.0,2.0,27,100.0,2.0,2.0,3.0,2.0,11.0
75689,delgaca01,1997,1,TOR,AL,153,519,79,136,42,3,30,91.0,0.0,3.0,64,133.0,9.0,8.0,0.0,4.0,6.0
75703,disarga01,1997,1,ANA,AL,154,549,52,135,28,2,4,47.0,7.0,8.0,17,29.0,0.0,4.0,8.0,5.0,18.0
75707,duceyro01,1997,1,SEA,AL,76,143,25,41,15,2,5,10.0,3.0,3.0,6,31.0,0.0,0.0,0.0,2.0,3.0
75708,duncama01,1997,1,NYA,AL,50,172,16,42,8,0,1,13.0,2.0,1.0,6,39.0,0.0,0.0,1.0,0.0,2.0
75709,duncama01,1997,2,TOR,AL,39,167,20,38,6,0,0,12.0,4.0,2.0,6,39.0,0.0,3.0,0.0,0.0,4.0
75710,dunnto01,1997,1,ML4,AL,44,118,17,27,5,0,3,9.0,3.0,0.0,2,39.0,0.0,0.0,0.0,0.0,2.0
75715,durhara01,1997,1,CHA,AL,155,634,106,172,27,5,11,53.0,33.0,16.0,61,96.0,0.0,6.0,2.0,8.0,14.0
75716,dyeje01,1997,1,KCA,AL,75,263,26,62,14,0,7,22.0,2.0,1.0,17,51.0,0.0,1.0,1.0,1.0,6.0
75717,easleda01,1997,1,DET,AL,151,527,97,139,37,3,22,72.0,28.0,13.0,68,102.0,3.0,16.0,4.0,5.0,18.0
75720,edmonji01,1997,1,ANA,AL,133,502,82,146,27,0,26,80.0,5.0,7.0,60,80.0,5.0,4.0,0.0,5.0,8.0
75732,erstada01,1997,1,ANA,AL,139,539,99,161,34,4,16,77.0,23.0,8.0,51,86.0,4.0,4.0,5.0,6.0,5.0
75744,fabrejo01,1997,2,CHA,AL,100,322,31,90,10,1,7,48.0,1.0,1.0,11,43.0,0.0,1.0,4.0,4.0,14.0
75751,fernato01,1997,1,CLE,AL,120,409,55,117,21,1,11,44.0,6.0,6.0,22,47.0,0.0,2.0,6.0,3.0,11.0
75753,fieldce01,1997,1,NYA,AL,98,361,40,94,15,0,13,61.0,0.0,0.0,51,87.0,3.0,7.0,0.0,6.0,14.0
75773,francju01,1997,1,CLE,AL,78,289,46,82,13,1,3,25.0,8.0,5.0,38,75.0,2.0,0.0,1.0,0.0,13.0
75774,francju01,1997,2,ML4,AL,42,141,22,34,3,0,4,19.0,7.0,1.0,31,41.0,2.0,1.0,0.0,4.0,4.0
75779,fryeje01,1997,1,BOS,AL,127,404,56,126,36,2,3,51.0,19.0,8.0,27,44.0,1.0,2.0,2.0,7.0,12.0
75780,frymatr01,1997,1,DET,AL,154,595,90,163,27,3,22,102.0,16.0,3.0,46,113.0,5.0,5.0,0.0,11.0,15.0
75789,garcica01,1997,1,TOR,AL,103,350,29,77,18,2,3,23.0,11.0,3.0,15,60.0,0.0,2.0,10.0,4.0,7.0
75792,garcino01,1997,1,BOS,AL,153,684,122,209,44,11,30,98.0,22.0,9.0,35,92.0,2.0,6.0,2.0,7.0,9.0
75795,gatesbr01,1997,1,SEA,AL,65,151,18,36,8,0,3,20.0,0.0,0.0,14,21.0,0.0,0.0,2.0,3.0,6.0
75796,giambja01,1997,1,OAK,AL,142,519,66,152,41,2,20,81.0,0.0,1.0,55,89.0,3.0,6.0,0.0,8.0,11.0
75797,gilbe01,1997,1,TEX,AL,110,317,35,71,13,2,5,31.0,1.0,2.0,17,96.0,0.0,1.0,6.0,4.0,3.0
75799,gilesbr02,1997,1,CLE,AL,130,377,62,101,15,3,17,61.0,13.0,3.0,63,50.0,2.0,1.0,3.0,7.0,10.0
75802,girarjo01,1997,1,NYA,AL,112,398,38,105,23,1,1,50.0,2.0,3.0,26,53.0,1.0,2.0,5.0,2.0,15.0
75807,gonzaal01,1997,1,TOR,AL,126,426,46,102,23,2,12,35.0,15.0,6.0,34,94.0,1.0,5.0,11.0,2.0,9.0
75809,gonzaju03,1997,1,TEX,AL,133,533,87,158,24,3,42,131.0,0.0,0.0,33,107.0,7.0,3.0,0.0,10.0,12.0
75814,goodwto01,1997,1,KCA,AL,97,367,51,100,13,4,2,22.0,34.0,10.0,19,51.0,0.0,2.0,11.0,1.0,5.0
75815,goodwto01,1997,2,TEX,AL,53,207,39,49,13,2,0,17.0,16.0,6.0,25,37.0,1.0,1.0,0.0,2.0,2.0
75824,grebecr01,1997,1,ANA,AL,63,126,12,34,9,0,1,6.0,0.0,1.0,18,11.0,1.0,0.0,5.0,1.0,6.0
75827,greensh01,1997,1,TOR,AL,135,429,57,123,22,4,16,53.0,14.0,3.0,36,99.0,4.0,1.0,1.0,4.0,4.0
75829,greento02,1997,1,ANA,AL,34,124,24,36,6,0,9,24.0,2.0,0.0,7,25.0,1.0,0.0,0.0,0.0,1.0
75832,greerru01,1997,1,TEX,AL,157,601,112,193,42,3,26,87.0,9.0,5.0,83,87.0,4.0,3.0,1.0,2.0,11.0
75835,griffke02,1997,1,SEA,AL,157,608,125,185,34,3,56,147.0,15.0,4.0,76,121.0,23.0,8.0,0.0,12.0,12.0
75836,grissma02,1997,1,CLE,AL,144,558,74,146,27,6,12,66.0,22.0,13.0,43,89.0,1.0,6.0,6.0,9.0,12.0
75847,guilloz01,1997,1,CHA,AL,142,490,59,120,21,6,4,52.0,5.0,3.0,22,24.0,1.0,0.0,11.0,4.0,7.0
75857,haltesh01,1997,1,KCA,AL,74,123,16,34,5,1,2,10.0,4.0,3.0,10,28.0,0.0,2.0,4.0,0.0,1.0
75858,hamelbo01,1997,1,DET,AL,110,318,47,86,15,0,18,52.0,2.0,1.0,48,72.0,3.0,1.0,0.0,2.0,8.0
75862,hammoje01,1997,1,BAL,AL,118,397,71,105,19,3,21,55.0,15.0,1.0,32,73.0,1.0,3.0,0.0,2.0,6.0
75877,haselbi01,1997,1,BOS,AL,67,212,22,50,15,0,6,26.0,0.0,2.0,15,44.0,2.0,2.0,1.0,2.0,8.0
75878,hattesc01,1997,1,BOS,AL,114,350,46,97,23,1,10,44.0,0.0,1.0,40,70.0,2.0,2.0,2.0,1.0,11.0
75881,hayesch01,1997,1,NYA,AL,100,353,39,91,16,0,11,53.0,3.0,2.0,40,66.0,2.0,1.0,0.0,4.0,13.0
75887,henderi01,1997,2,ANA,AL,32,115,21,21,3,0,2,7.0,16.0,4.0,26,23.0,0.0,2.0,1.0,0.0,3.0
75904,higgibo02,1997,1,DET,AL,146,546,94,163,30,5,27,101.0,12.0,7.0,70,85.0,2.0,3.0,0.0,4.0,10.0
75909,hockide01,1997,1,MIN,AL,115,253,28,65,12,4,2,25.0,3.0,5.0,18,51.0,0.0,1.0,5.0,1.0,6.0
75911,hoilech01,1997,1,BAL,AL,99,320,45,83,15,0,12,49.0,1.0,0.0,51,86.0,3.0,10.0,0.0,3.0,7.0
75913,hollida01,1997,1,ANA,AL,149,572,101,165,29,2,16,85.0,16.0,6.0,62,124.0,2.0,8.0,1.0,5.0,12.0
75920,howarda02,1997,1,KCA,AL,80,162,24,39,8,1,1,13.0,2.0,2.0,10,31.0,1.0,1.0,3.0,1.0,1.0
75922,howelja02,1997,1,ANA,AL,77,174,25,45,7,0,14,34.0,1.0,0.0,13,36.0,2.0,0.0,1.0,3.0,4.0
75929,huntebr02,1997,1,DET,AL,162,658,112,177,29,7,4,45.0,74.0,18.0,66,121.0,1.0,1.0,8.0,5.0,13.0
75934,husonje01,1997,1,ML4,AL,84,143,12,29,3,0,0,11.0,3.0,0.0,5,15.0,0.0,2.0,2.0,1.0,7.0
75938,incavpe01,1997,1,BAL,AL,48,138,18,34,4,0,5,12.0,0.0,0.0,11,43.0,2.0,3.0,0.0,1.0,1.0
75945,jacksda03,1997,1,MIN,AL,49,130,19,33,2,1,3,21.0,2.0,0.0,4,21.0,0.0,0.0,3.0,2.0,2.0
75952,jahajo01,1997,1,ML4,AL,46,162,25,40,7,0,11,26.0,1.0,0.0,25,40.0,1.0,3.0,0.0,2.0,6.0
75960,jeffere01,1997,1,BOS,AL,136,489,74,156,33,1,13,67.0,1.0,2.0,24,93.0,5.0,7.0,1.0,3.0,17.0
75964,jeterde01,1997,1,NYA,AL,159,654,116,190,31,7,10,70.0,23.0,12.0,74,125.0,0.0,10.0,8.0,2.0,14.0
75965,johnsbr01,1997,1,DET,AL,45,139,13,33,6,1,2,18.0,1.0,0.0,5,19.0,1.0,0.0,2.0,1.0,3.0
75994,justida01,1997,1,CLE,AL,139,495,84,163,31,1,33,101.0,3.0,5.0,80,79.0,11.0,0.0,0.0,7.0,12.0
75997,karkoro01,1997,1,CHA,AL,51,138,10,25,3,0,6,18.0,0.0,0.0,11,32.0,0.0,3.0,4.0,5.0,3.0
76005,kellypa03,1997,1,NYA,AL,67,120,25,29,6,1,2,10.0,8.0,1.0,14,37.0,1.0,1.0,2.0,1.0,4.0
76006,kellyro01,1997,1,MIN,AL,75,247,39,71,19,2,5,37.0,7.0,4.0,17,50.0,0.0,2.0,1.0,2.0,4.0
76007,kellyro01,1997,2,SEA,AL,30,121,19,36,7,0,7,22.0,2.0,1.0,5,17.0,0.0,1.0,1.0,1.0,2.0
76014,kingje01,1997,1,KCA,AL,155,543,84,129,30,1,28,112.0,16.0,5.0,89,96.0,4.0,2.0,1.0,12.0,9.0
76019,knoblch01,1997,1,MIN,AL,156,611,117,178,26,10,9,58.0,62.0,10.0,84,84.0,6.0,17.0,0.0,4.0,11.0
76024,kreutch01,1997,2,ANA,AL,70,218,19,51,7,1,4,18.0,0.0,2.0,21,57.0,0.0,0.0,1.0,0.0,7.0
76036,lawtoma02,1997,1,MIN,AL,142,460,74,114,29,3,14,60.0,7.0,4.0,76,81.0,3.0,10.0,1.0,1.0,7.0
76042,lennopa01,1997,1,OAK,AL,56,116,14,34,6,1,1,14.0,0.0,1.0,15,35.0,0.0,0.0,0.0,0.0,3.0
76044,leshebr01,1997,1,OAK,AL,46,131,17,30,4,1,4,16.0,4.0,1.0,9,30.0,0.0,0.0,0.0,2.0,4.0
76047,levisje01,1997,1,ML4,AL,99,200,19,57,7,0,1,19.0,1.0,0.0,24,17.0,0.0,1.0,5.0,2.0,4.0
76053,leyriji01,1997,1,ANA,AL,84,294,47,81,7,0,11,50.0,1.0,1.0,37,56.0,2.0,3.0,3.0,5.0,11.0
76076,loretma01,1997,1,ML4,AL,132,418,56,120,17,5,5,47.0,5.0,5.0,47,60.0,2.0,2.0,5.0,10.0,15.0
76085,macfami01,1997,1,KCA,AL,82,257,34,61,14,2,8,35.0,0.0,2.0,24,47.0,3.0,6.0,3.0,1.0,4.0
76087,macksh01,1997,1,BOS,AL,60,130,13,41,7,0,3,17.0,2.0,1.0,9,24.0,1.0,3.0,2.0,2.0,3.0
76091,magadda01,1997,1,OAK,AL,128,271,38,82,10,1,4,30.0,1.0,0.0,50,40.0,1.0,2.0,4.0,1.0,7.0
76104,martida01,1997,1,CHA,AL,145,504,78,144,16,6,12,55.0,12.0,6.0,55,69.0,7.0,3.0,5.0,6.0,4.0
76106,martied01,1997,1,SEA,AL,155,542,104,179,35,1,28,108.0,2.0,4.0,119,86.0,11.0,11.0,0.0,6.0,21.0
76108,martino01,1997,1,CHA,AL,71,213,24,64,7,1,2,27.0,1.0,4.0,6,31.0,0.0,0.0,0.0,0.0,2.0
76113,martiti02,1997,1,NYA,AL,158,594,96,176,31,2,44,141.0,3.0,1.0,75,75.0,14.0,3.0,0.0,13.0,15.0
76116,mashoda01,1997,1,OAK,AL,92,279,55,69,10,2,3,18.0,5.0,4.0,50,82.0,1.0,5.0,7.0,1.0,5.0
76117,mathemi01,1997,1,ML4,AL,123,320,29,78,16,1,4,32.0,0.0,1.0,17,68.0,0.0,7.0,9.0,3.0,9.0
76123,maynebr01,1997,1,OAK,AL,85,256,29,74,12,0,6,22.0,1.0,0.0,18,33.0,1.0,4.0,2.0,2.0,6.0
76130,mcdonja02,1997,1,OAK,AL,78,236,47,62,11,4,4,14.0,13.0,8.0,36,49.0,0.0,1.0,2.0,1.0,0.0
76138,mcgwima01,1997,1,OAK,AL,105,366,48,104,24,0,34,81.0,1.0,0.0,58,98.0,8.0,4.0,0.0,5.0,9.0
76141,mclemma01,1997,1,TEX,AL,89,349,47,91,17,2,1,25.0,7.0,5.0,40,54.0,1.0,2.0,6.0,2.0,5.0
76147,mearepa01,1997,1,MIN,AL,134,439,63,121,23,3,10,60.0,7.0,7.0,18,86.0,0.0,16.0,3.0,7.0,9.0
76155,merceor01,1997,1,TOR,AL,98,368,45,98,23,2,9,40.0,7.0,3.0,47,62.0,1.0,3.0,0.0,2.0,6.0
76160,mieskma01,1997,1,ML4,AL,84,253,39,63,15,3,5,21.0,1.0,0.0,19,50.0,2.0,0.0,0.0,1.0,12.0
76163,milleor01,1997,1,DET,AL,50,111,13,26,7,1,2,10.0,1.0,0.0,5,24.0,0.0,4.0,1.0,1.0,1.0
76178,moliniz01,1997,1,OAK,AL,48,111,6,22,3,1,3,7.0,0.0,0.0,3,17.0,0.0,0.0,1.0,0.0,1.0
76179,molitpa01,1997,1,MIN,AL,135,538,63,164,32,4,10,89.0,11.0,4.0,45,73.0,8.0,0.0,2.0,12.0,8.0
76197,moutoly01,1997,1,CHA,AL,88,242,26,65,9,0,5,23.0,4.0,4.0,14,66.0,1.0,1.0,0.0,3.0,8.0
76204,murraed02,1997,1,ANA,AL,46,160,13,35,7,0,3,15.0,1.0,0.0,13,24.0,0.0,0.0,0.0,3.0,8.0
76208,myersgr01,1997,1,MIN,AL,62,165,24,44,11,1,5,28.0,0.0,0.0,16,29.0,2.0,0.0,0.0,2.0,4.0
76213,myersro02,1997,1,KCA,AL,31,101,14,26,7,0,2,9.0,4.0,0.0,17,22.0,0.0,1.0,2.0,0.0,2.0
76214,naehrti01,1997,1,BOS,AL,70,259,38,74,18,1,9,40.0,1.0,1.0,38,40.0,0.0,1.0,0.0,3.0,10.0
76222,nevinph01,1997,1,DET,AL,93,251,32,59,16,1,9,35.0,0.0,1.0,25,68.0,1.0,1.0,0.0,1.0,5.0
76223,newfima01,1997,1,ML4,AL,50,157,14,36,8,0,1,18.0,0.0,0.0,14,27.0,0.0,2.0,0.0,3.0,4.0
76224,newsowa01,1997,1,TEX,AL,81,169,23,36,10,1,10,23.0,3.0,0.0,31,53.0,2.0,0.0,0.0,1.0,4.0
76225,nieveme01,1997,1,DET,AL,116,359,46,82,18,1,20,64.0,1.0,7.0,39,157.0,6.0,5.0,0.0,2.0,3.0
76226,nilssda01,1997,1,ML4,AL,156,554,71,154,33,0,20,81.0,2.0,3.0,65,88.0,8.0,2.0,1.0,7.0,7.0
76227,nixonot01,1997,1,TOR,AL,103,401,54,105,12,1,1,26.0,47.0,10.0,52,54.0,0.0,0.0,6.0,5.0,10.0
76236,obriech01,1997,1,TOR,AL,69,225,22,49,15,1,4,27.0,0.0,2.0,22,45.0,1.0,11.0,3.0,6.0,6.0
76238,offerjo01,1997,1,KCA,AL,106,424,59,126,23,6,2,39.0,9.0,10.0,41,64.0,3.0,0.0,6.0,0.0,5.0
76241,oleartr01,1997,1,BOS,AL,146,499,65,154,32,4,15,80.0,0.0,5.0,39,70.0,7.0,2.0,1.0,4.0,13.0
76249,oneilpa01,1997,1,NYA,AL,149,553,89,179,42,0,21,117.0,10.0,7.0,75,92.0,8.0,0.0,0.0,9.0,16.0
76266,palmede01,1997,1,TEX,AL,94,355,47,87,21,0,14,55.0,1.0,0.0,26,84.0,2.0,1.0,1.0,3.0,4.0
76267,palmede01,1997,2,KCA,AL,49,187,23,52,10,1,9,31.0,1.0,2.0,15,50.0,0.0,2.0,0.0,2.0,3.0
76268,palmeor01,1997,1,ANA,AL,74,134,19,29,2,2,0,8.0,2.0,2.0,17,11.0,1.0,1.0,3.0,1.0,4.0
76269,palmera01,1997,1,BAL,AL,158,614,95,156,24,2,38,110.0,5.0,2.0,67,109.0,7.0,5.0,0.0,6.0,14.0
76271,paquecr01,1997,1,KCA,AL,77,252,26,58,15,1,8,33.0,2.0,2.0,10,57.0,0.0,2.0,1.0,2.0,13.0
76288,perezto03,1997,1,TOR,AL,40,123,9,24,3,2,0,9.0,1.0,1.0,11,28.0,0.0,1.0,3.0,0.0,2.0
76297,phillto02,1997,1,CHA,AL,36,129,23,40,6,0,2,9.0,4.0,1.0,29,29.0,0.0,1.0,2.0,0.0,3.0
76298,phillto02,1997,2,ANA,AL,105,405,73,107,28,2,6,48.0,9.0,9.0,73,89.0,5.0,2.0,3.0,4.0,8.0
76311,posadjo01,1997,1,NYA,AL,60,188,29,47,12,0,6,25.0,1.0,2.0,30,33.0,2.0,3.0,1.0,2.0,2.0
76317,pridecu01,1997,1,DET,AL,79,162,21,34,4,4,2,19.0,6.0,4.0,24,45.0,1.0,1.0,2.0,1.0,4.0
76329,raineti01,1997,1,NYA,AL,74,271,56,87,20,2,4,38.0,8.0,5.0,41,34.0,0.0,0.0,0.0,6.0,4.0
76330,ramirma02,1997,1,CLE,AL,150,561,99,184,40,0,26,88.0,2.0,3.0,79,115.0,5.0,7.0,0.0,4.0,19.0
76336,rebouje01,1997,1,BAL,AL,99,228,26,54,9,0,4,27.0,3.0,0.0,23,44.0,0.0,1.0,11.0,2.0,3.0
76338,reedjo01,1997,1,DET,AL,52,112,6,22,2,0,0,8.0,3.0,2.0,10,15.0,0.0,3.0,3.0,1.0,2.0
76356,ripkebi01,1997,1,TEX,AL,71,203,18,56,9,1,3,24.0,0.0,1.0,9,32.0,0.0,0.0,1.0,5.0,7.0
76357,ripkeca01,1997,1,BAL,AL,162,615,79,166,30,0,17,84.0,1.0,0.0,56,73.0,3.0,5.0,0.0,10.0,19.0
76365,roberbi01,1997,1,KCA,AL,97,346,44,107,17,2,1,36.0,15.0,3.0,21,53.0,2.0,1.0,1.0,3.0,6.0
76370,rodrial01,1997,1,SEA,AL,141,587,100,176,40,3,23,84.0,29.0,6.0,41,99.0,1.0,5.0,4.0,1.0,14.0
76374,rodriiv01,1997,1,TEX,AL,150,597,98,187,34,4,20,77.0,7.0,3.0,38,89.0,7.0,8.0,1.0,4.0,18.0
76396,salmoti01,1997,1,ANA,AL,157,582,95,172,28,1,33,129.0,9.0,12.0,95,142.0,5.0,7.0,0.0,11.0,7.0
76399,sanchre01,1997,2,NYA,AL,38,138,21,43,12,0,1,15.0,0.0,4.0,5,21.0,0.0,1.0,5.0,1.0,1.0
76407,santibe01,1997,1,TOR,AL,97,341,31,83,10,0,13,42.0,1.0,0.0,17,80.0,1.0,2.0,1.0,5.0,10.0
76418,seitzke01,1997,1,CLE,AL,64,198,27,53,14,0,2,24.0,0.0,0.0,18,25.0,0.0,0.0,2.0,2.0,6.0
76438,simmsmi01,1997,1,TEX,AL,59,111,13,28,8,0,5,22.0,0.0,1.0,8,27.0,1.0,0.0,0.0,2.0,3.0
76451,snopech01,1997,1,CHA,AL,86,298,27,65,15,0,5,35.0,3.0,2.0,18,51.0,0.0,1.0,4.0,2.0,4.0
76454,sojolu01,1997,1,NYA,AL,77,215,27,66,6,1,2,25.0,3.0,1.0,16,14.0,0.0,1.0,5.0,2.0,5.0
76455,sorrepa01,1997,1,SEA,AL,146,457,68,123,19,0,31,80.0,0.0,2.0,51,112.0,9.0,3.0,0.0,2.0,13.0
76460,spiezsc01,1997,1,OAK,AL,147,538,58,131,28,4,14,65.0,9.0,3.0,44,75.0,2.0,1.0,3.0,4.0,13.0
76464,spraged02,1997,1,TOR,AL,138,504,63,115,29,4,14,48.0,0.0,1.0,51,102.0,0.0,6.0,0.0,1.0,10.0
76467,stahosc01,1997,1,MIN,AL,91,275,33,63,17,0,10,33.0,5.0,2.0,24,73.0,1.0,6.0,0.0,4.0,7.0
76468,stairma01,1997,1,OAK,AL,133,352,62,105,19,0,27,73.0,3.0,2.0,50,60.0,1.0,3.0,1.0,4.0,6.0
76471,stanlmi02,1997,1,BOS,AL,97,260,45,78,17,0,13,53.0,0.0,1.0,39,50.0,0.0,6.0,0.0,7.0,9.0
76474,steinte01,1997,1,MIN,AL,122,447,60,111,27,1,12,54.0,6.0,1.0,35,106.0,2.0,1.0,0.0,4.0,14.0
76478,stevele01,1997,1,TEX,AL,137,426,58,128,24,2,21,74.0,1.0,3.0,23,83.0,2.0,1.0,1.0,3.0,18.0
76480,stewash01,1997,1,TOR,AL,44,168,25,48,13,7,0,22.0,10.0,3.0,19,24.0,1.0,4.0,0.0,2.0,3.0
76491,surhobj01,1997,1,BAL,AL,147,528,80,150,30,4,18,88.0,1.0,1.0,49,60.0,14.0,5.0,3.0,10.0,7.0
76497,sweenmi01,1997,1,KCA,AL,84,240,30,58,8,0,7,31.0,3.0,2.0,17,33.0,0.0,6.0,1.0,2.0,8.0
76502,tarasto01,1997,1,BAL,AL,100,166,26,34,8,1,7,26.0,2.0,2.0,25,33.0,1.0,1.0,1.0,0.0,3.0
76504,tatisfe01,1997,1,TEX,AL,60,223,29,57,9,0,8,29.0,3.0,0.0,14,42.0,0.0,0.0,2.0,2.0,6.0
76516,thomafr04,1997,1,CHA,AL,146,530,110,184,35,0,35,125.0,1.0,1.0,109,69.0,9.0,3.0,0.0,7.0,15.0
76518,thomeji01,1997,1,CLE,AL,147,496,104,142,25,0,40,102.0,1.0,1.0,120,146.0,9.0,3.0,0.0,8.0,9.0
76527,tinslle01,1997,1,SEA,AL,49,122,12,24,6,2,0,6.0,2.0,0.0,11,34.0,0.0,0.0,0.0,0.0,4.0
76533,trammbu01,1997,1,DET,AL,44,123,14,28,5,0,4,13.0,3.0,1.0,15,35.0,0.0,0.0,0.0,2.0,2.0
76543,valdema02,1997,1,CHA,AL,54,115,11,28,7,0,1,13.0,1.0,0.0,17,39.0,0.0,3.0,0.0,2.0,3.0
76547,valenjo02,1997,1,BOS,AL,143,575,95,176,47,5,18,77.0,7.0,4.0,58,66.0,5.0,5.0,1.0,5.0,21.0
76548,valenjo03,1997,1,ML4,AL,136,494,58,125,23,1,17,58.0,19.0,8.0,39,109.0,4.0,4.0,4.0,5.0,5.0
76553,vaughmo01,1997,1,BOS,AL,141,527,91,166,24,0,35,96.0,2.0,2.0,86,154.0,17.0,12.0,0.0,3.0,10.0
76556,venturo01,1997,1,CHA,AL,54,183,27,48,10,1,6,26.0,0.0,0.0,34,21.0,5.0,0.0,0.0,3.0,3.0
76563,vinafe01,1997,1,ML4,AL,79,324,37,89,12,2,4,28.0,8.0,7.0,12,23.0,1.0,7.0,2.0,3.0,4.0
76564,vitiejo01,1997,1,KCA,AL,51,130,11,31,6,0,5,18.0,0.0,0.0,14,37.0,1.0,2.0,0.0,0.0,2.0
76566,vizquom01,1997,1,CLE,AL,153,565,89,158,23,6,5,49.0,43.0,12.0,57,58.0,1.0,2.0,16.0,2.0,16.0
76567,voigtja01,1997,1,ML4,AL,72,151,20,37,9,2,8,22.0,1.0,2.0,19,36.0,2.0,1.0,2.0,1.0,5.0
76576,walbema01,1997,1,DET,AL,47,137,18,38,3,0,3,10.0,3.0,3.0,12,19.0,0.0,0.0,0.0,2.0,4.0
76579,walketo04,1997,1,MIN,AL,52,156,15,37,7,1,3,16.0,7.0,0.0,11,30.0,1.0,1.0,1.0,2.0,5.0
76589,webstle01,1997,1,BAL,AL,98,259,29,66,8,1,7,37.0,0.0,1.0,22,46.0,0.0,2.0,3.0,1.0,10.0
76602,whitema01,1997,1,NYA,AL,69,215,34,57,11,0,5,24.0,4.0,2.0,30,47.0,5.0,2.0,1.0,0.0,6.0
76611,willibe02,1997,1,NYA,AL,129,509,107,167,35,6,21,100.0,15.0,8.0,73,80.0,7.0,1.0,0.0,8.0,10.0
76615,willige02,1997,1,ML4,AL,155,566,73,143,32,2,10,41.0,23.0,9.0,19,90.0,1.0,6.0,5.0,5.0,9.0
76616,willige03,1997,1,OAK,AL,76,201,30,58,9,1,3,22.0,0.0,1.0,35,46.0,0.0,2.0,2.0,1.0,2.0
76617,willima04,1997,1,CLE,AL,151,596,86,157,32,3,32,105.0,12.0,4.0,34,108.0,4.0,4.0,0.0,2.0,14.0
76622,wilsoda01,1997,1,SEA,AL,146,508,66,137,31,1,15,74.0,7.0,2.0,39,72.0,1.0,5.0,8.0,3.0,12.0
76641,younger02,1997,1,OAK,AL,71,175,22,39,7,0,5,15.0,1.0,3.0,19,57.0,0.0,2.0,2.0,2.0,6.0
76645,abbotje01,1998,1,CHA,AL,89,244,33,68,14,1,12,41.0,3.0,3.0,9,28.0,1.0,0.0,2.0,5.0,2.0
76647,abbotku01,1998,1,OAK,AL,35,123,17,33,7,1,2,9.0,2.0,1.0,10,34.0,0.0,1.0,1.0,1.0,3.0
76660,alicelu01,1998,1,TEX,AL,101,259,51,71,15,3,6,33.0,4.0,3.0,37,40.0,0.0,5.0,4.0,3.0,1.0
76665,alomaro01,1998,1,BAL,AL,147,588,86,166,36,1,14,56.0,18.0,5.0,59,70.0,3.0,2.0,3.0,5.0,11.0
76666,alomasa02,1998,1,CLE,AL,117,409,45,96,26,2,6,44.0,0.0,3.0,18,45.0,0.0,3.0,5.0,3.0,15.0
76668,alvarga01,1998,1,DET,AL,58,199,16,46,11,0,5,29.0,1.0,3.0,18,65.0,1.0,2.0,0.0,2.0,2.0
76670,amarari01,1998,1,SEA,AL,73,134,25,37,6,0,1,4.0,11.0,1.0,13,24.0,0.0,1.0,0.0,1.0,1.0
76672,anderbr01,1998,1,BAL,AL,133,479,84,113,28,3,18,51.0,21.0,7.0,75,78.0,1.0,15.0,4.0,1.0,7.0
76674,anderga01,1998,1,ANA,AL,156,622,62,183,41,7,15,79.0,8.0,3.0,29,80.0,8.0,1.0,3.0,3.0,13.0
76696,baineha01,1998,1,BAL,AL,104,293,40,88,17,0,9,57.0,0.0,0.0,32,40.0,4.0,1.0,0.0,2.0,17.0
76697,bakopa01,1998,1,DET,AL,96,305,23,83,12,1,3,30.0,1.0,1.0,23,82.0,4.0,0.0,1.0,4.0,3.0
