,playerID,yearID,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP
98579,bruceja01,2014,1,CIN,NL,137,493,71,107,21,1,18,66.0,12.0,3.0,44,149.0,5.0,2.0,1.0,5.0,8.0
98594,buterdr01,2014,1,LAN,NL,61,170,16,32,6,1,3,14.0,0.0,0.0,17,41.0,1.0,2.0,1.0,2.0,1.0
98600,byrdma01,2014,1,PHI,NL,154,591,71,156,28,2,25,85.0,3.0,2.0,35,185.0,7.0,8.0,0.0,3.0,6.0
98603,cabreas01,2014,2,WAS,NL,49,175,20,40,9,2,5,21.0,3.0,0.0,22,29.0,1.0,0.0,1.0,2.0,4.0
98604,cabreev01,2014,1,SDN,NL,90,357,36,83,13,1,3,20.0,18.0,8.0,20,86.0,0.0,1.0,9.0,4.0,5.0
98615,campber01,2014,1,NYN,NL,85,190,16,50,9,0,3,16.0,3.0,0.0,17,55.0,0.0,1.0,0.0,3.0,5.0
98627,carpema01,2014,1,SLN,NL,158,595,99,162,33,2,8,59.0,5.0,3.0,95,111.0,2.0,8.0,2.0,9.0,3.0
98639,castiwe01,2014,1,CHN,NL,110,380,28,90,19,0,13,46.0,0.0,0.0,26,102.0,0.0,7.0,2.0,2.0,7.0
98641,castrst01,2014,1,CHN,NL,134,528,58,154,33,1,14,65.0,4.0,4.0,35,100.0,4.0,4.0,0.0,2.0,18.0
98679,coghlch01,2014,1,CHN,NL,125,385,50,109,28,5,9,41.0,7.0,4.0,39,81.0,2.0,3.0,3.0,2.0,5.0
98691,colvity01,2014,1,SFN,NL,57,139,16,31,10,3,2,18.0,1.0,0.0,8,45.0,0.0,1.0,0.0,1.0,3.0
98707,cozarza01,2014,1,CIN,NL,147,506,48,112,18,5,4,38.0,7.0,0.0,25,79.0,3.0,7.0,5.0,0.0,13.0
98708,craigal01,2014,1,SLN,NL,97,367,34,87,17,1,7,44.0,1.0,1.0,26,77.0,0.0,3.0,0.0,2.0,11.0
98710,crawfbr01,2014,1,SFN,NL,153,491,54,121,20,10,10,69.0,5.0,3.0,59,129.0,10.0,2.0,2.0,10.0,4.0
98711,crawfca02,2014,1,LAN,NL,105,343,56,103,14,3,8,46.0,23.0,6.0,16,55.0,0.0,6.0,0.0,4.0,5.0
98717,cruzto03,2014,1,SLN,NL,50,135,11,27,5,0,1,17.0,0.0,3.0,13,28.0,1.0,0.0,2.0,0.0,6.0
98718,cuddymi01,2014,1,COL,NL,49,190,32,63,15,1,10,31.0,3.0,0.0,14,30.0,0.0,0.0,0.0,1.0,5.0
98720,culbech01,2014,1,COL,NL,95,210,17,41,7,2,3,24.0,2.0,2.0,12,62.0,2.0,5.0,4.0,2.0,6.0
98726,darnatr01,2014,1,NYN,NL,108,385,48,93,22,3,13,41.0,1.0,0.0,32,64.0,5.0,2.0,1.0,1.0,15.0
98731,davisik02,2014,2,PIT,NL,131,336,39,79,18,0,10,46.0,0.0,4.0,57,74.0,3.0,0.0,0.0,4.0,8.0
98732,daviskh01,2014,1,MIL,NL,144,501,70,122,37,2,22,69.0,4.0,1.0,32,122.0,0.0,10.0,0.0,6.0,13.0
98750,dendema01,2014,1,NYN,NL,53,152,23,38,11,0,0,7.0,7.0,4.0,21,34.0,0.0,1.0,0.0,0.0,1.0
98752,denorch01,2014,1,SDN,NL,89,248,25,60,10,3,1,16.0,8.0,1.0,18,51.0,0.0,0.0,2.0,0.0,4.0
98754,descada01,2014,1,SLN,NL,104,161,20,39,11,0,0,10.0,1.0,3.0,20,33.0,0.0,2.0,1.0,0.0,2.0
98756,desmoia01,2014,1,WAS,NL,154,593,73,151,26,3,24,91.0,24.0,5.0,46,183.0,0.0,6.0,0.0,3.0,17.0
98763,dickeco01,2014,1,COL,NL,131,436,74,136,27,6,24,76.0,8.0,7.0,37,101.0,6.0,1.0,0.0,4.0,6.0
98766,dietrde01,2014,1,MIA,NL,49,158,31,36,6,2,5,17.0,1.0,0.0,13,38.0,0.0,10.0,2.0,0.0,1.0
98776,doumiry01,2014,1,ATL,NL,100,157,11,31,4,0,5,17.0,1.0,0.0,7,49.0,1.0,1.0,0.0,1.0,1.0
98784,dudalu01,2014,1,NYN,NL,153,514,74,130,27,0,30,92.0,3.0,2.0,69,135.0,8.0,9.0,0.0,4.0,9.0
98801,ellisaj01,2014,1,LAN,NL,93,283,21,54,9,0,3,25.0,0.0,0.0,53,57.0,5.0,4.0,3.0,4.0,15.0
98802,ellisma01,2014,1,SLN,NL,73,178,15,32,6,0,0,12.0,4.0,1.0,14,38.0,3.0,4.0,4.0,2.0,0.0
98812,espinda01,2014,1,WAS,NL,114,333,31,73,14,3,8,27.0,8.0,1.0,18,122.0,5.0,12.0,0.0,1.0,5.0
98814,ethiean01,2014,1,LAN,NL,130,341,29,85,17,6,4,42.0,2.0,2.0,31,74.0,3.0,6.0,1.0,1.0,5.0
98842,florewi01,2014,1,NYN,NL,78,259,28,65,13,1,6,29.0,1.0,0.0,12,31.0,2.0,1.0,1.0,1.0,6.0
98858,frandke01,2014,1,WAS,NL,105,220,17,57,8,0,1,17.0,0.0,0.0,6,26.0,0.0,7.0,2.0,1.0,7.0
98863,frazito01,2014,1,CIN,NL,157,597,88,163,22,1,29,80.0,20.0,8.0,52,139.0,2.0,7.0,0.0,4.0,9.0
98864,freemfr01,2014,1,ATL,NL,162,607,93,175,43,4,18,78.0,3.0,4.0,90,145.0,4.0,8.0,0.0,3.0,18.0
98880,galvifr01,2014,1,PHI,NL,43,119,14,21,3,1,4,12.0,1.0,0.0,8,30.0,0.0,0.0,0.0,1.0,0.0
98891,gattiev01,2014,1,ATL,NL,108,369,41,97,17,1,22,52.0,0.0,0.0,22,97.0,3.0,8.0,0.0,2.0,9.0
98895,gennesc01,2014,1,MIL,NL,137,440,55,127,31,3,9,54.0,6.0,3.0,22,67.0,5.0,0.0,8.0,4.0,11.0
98911,goebbja01,2014,1,SDN,NL,51,101,12,22,1,3,1,10.0,2.0,1.0,12,32.0,3.0,2.0,0.0,0.0,0.0
98914,goldspa01,2014,1,ARI,NL,109,406,75,122,39,1,19,69.0,9.0,3.0,64,110.0,10.0,2.0,0.0,3.0,10.0
98919,gomezca01,2014,1,MIL,NL,148,574,95,163,34,4,23,73.0,34.0,12.0,47,141.0,0.0,19.0,1.0,3.0,10.0
98922,gonzaad01,2014,1,LAN,NL,159,591,83,163,41,0,27,116.0,1.0,1.0,56,112.0,9.0,2.0,0.0,11.0,13.0
98924,gonzaca01,2014,1,COL,NL,70,260,35,62,15,1,11,38.0,3.0,0.0,19,70.0,2.0,1.0,0.0,1.0,7.0
98931,gordode01,2014,1,LAN,NL,148,609,92,176,24,12,2,34.0,64.0,19.0,31,107.0,0.0,4.0,3.0,3.0,3.0
98935,gosewtu01,2014,1,ARI,NL,41,129,6,29,8,0,1,7.0,0.0,0.0,3,24.0,0.0,0.0,0.0,0.0,6.0
98936,gosseph01,2014,1,ATL,NL,46,128,17,34,4,0,1,3.0,2.0,2.0,5,27.0,0.0,2.0,1.0,0.0,1.0
98937,grandcu01,2014,1,NYN,NL,155,564,73,128,27,2,20,66.0,8.0,2.0,79,141.0,1.0,6.0,0.0,5.0,1.0
98938,grandya01,2014,1,SDN,NL,128,377,47,85,19,1,15,49.0,3.0,0.0,58,115.0,1.0,2.0,0.0,6.0,7.0
98946,gregodi01,2014,1,ARI,NL,80,270,35,61,9,5,6,27.0,3.0,0.0,22,52.0,3.0,3.0,2.0,2.0,1.0
98948,grichra01,2014,1,SLN,NL,47,110,11,27,6,1,3,8.0,0.0,2.0,5,31.0,0.0,0.0,1.0,0.0,4.0
98962,gwynnto02,2014,1,PHI,NL,80,105,14,16,2,1,0,3.0,3.0,0.0,15,23.0,1.0,1.0,6.0,0.0,0.0
98963,gyorkje01,2014,1,SDN,NL,111,400,37,84,17,1,10,51.0,3.0,2.0,36,100.0,1.0,4.0,0.0,3.0,8.0
98971,hamilbi02,2014,1,CIN,NL,152,563,72,141,25,8,6,48.0,56.0,23.0,34,117.0,0.0,1.0,9.0,4.0,1.0
98983,harpebr03,2014,1,WAS,NL,100,352,41,96,10,2,13,32.0,2.0,2.0,38,104.0,4.0,1.0,3.0,1.0,6.0
98985,harrijo05,2014,1,PIT,NL,143,520,77,164,38,7,13,52.0,18.0,7.0,22,81.0,1.0,4.0,2.0,2.0,6.0
98993,headlch01,2014,1,SDN,NL,77,279,27,64,12,1,7,32.0,4.0,1.0,22,73.0,0.0,5.0,0.0,1.0,12.0
98996,hechaad01,2014,1,MIA,NL,146,536,53,148,20,10,1,34.0,7.0,5.0,26,86.0,5.0,1.0,4.0,6.0,21.0
98997,heisech01,2014,1,CIN,NL,119,275,34,61,15,2,8,22.0,9.0,2.0,15,64.0,0.0,2.0,5.0,2.0,3.0
99004,hernace02,2014,1,PHI,NL,66,114,13,27,2,0,1,4.0,1.0,1.0,9,33.0,1.0,0.0,1.0,1.0,1.0
99010,herreel01,2014,1,MIL,NL,69,135,14,37,7,1,0,5.0,4.0,1.0,3,36.0,1.0,0.0,1.0,1.0,1.0
99016,heywaja01,2014,1,ATL,NL,149,573,74,155,26,3,11,58.0,20.0,4.0,67,98.0,3.0,6.0,0.0,3.0,2.0
99018,hicksbr01,2014,1,SFN,NL,71,204,27,33,6,1,8,22.0,0.0,1.0,32,77.0,3.0,2.0,3.0,1.0,5.0
99019,hillaa01,2014,1,ARI,NL,133,501,52,122,26,3,10,60.0,4.0,3.0,28,92.0,0.0,5.0,0.0,7.0,16.0
99030,hollima01,2014,1,SLN,NL,156,574,83,156,37,0,20,90.0,4.0,1.0,74,100.0,4.0,17.0,0.0,2.0,20.0
99037,howarry01,2014,1,PHI,NL,153,569,65,127,18,1,23,95.0,0.0,0.0,67,190.0,7.0,7.0,0.0,5.0,10.0
99053,inciaen01,2014,1,ARI,NL,118,418,54,116,18,2,4,27.0,19.0,3.0,25,53.0,0.0,0.0,4.0,0.0,3.0
99068,jayjo02,2014,1,SLN,NL,140,413,52,125,16,3,3,46.0,6.0,3.0,28,78.0,3.0,20.0,3.0,4.0,17.0
99079,johnsch05,2014,1,ATL,NL,153,582,43,153,27,0,10,58.0,6.0,0.0,23,159.0,2.0,2.0,2.0,2.0,23.0
99089,johnsre02,2014,1,MIA,NL,113,187,24,44,15,0,2,25.0,0.0,1.0,1,37.0,0.0,8.0,2.0,3.0,4.0
99092,jonesga02,2014,1,MIA,NL,146,496,59,122,33,2,15,53.0,0.0,1.0,46,116.0,4.0,1.0,0.0,4.0,10.0
99101,kalisry01,2014,1,CHN,NL,57,121,13,30,4,4,0,5.0,3.0,2.0,8,28.0,1.0,0.0,1.0,0.0,3.0
99109,kempma01,2014,1,LAN,NL,150,541,77,155,38,3,25,89.0,8.0,5.0,52,145.0,3.0,0.0,0.0,6.0,21.0
99146,lagarju01,2014,1,NYN,NL,116,416,46,117,24,3,4,47.0,13.0,4.0,20,87.0,1.0,7.0,3.0,6.0,6.0
99147,lairdge01,2014,1,ATL,NL,53,152,12,31,8,0,0,10.0,0.0,0.0,14,33.0,2.0,1.0,0.0,0.0,6.0
99148,lakeju01,2014,1,CHN,NL,108,308,30,65,10,3,9,25.0,7.0,3.0,14,110.0,0.0,1.0,1.0,2.0,3.0
99149,lambja01,2014,1,ARI,NL,37,126,15,29,4,1,4,11.0,1.0,1.0,6,37.0,0.0,0.0,0.0,1.0,4.0
99153,larocad01,2014,1,WAS,NL,140,494,73,128,19,0,26,92.0,3.0,0.0,82,108.0,9.0,2.0,0.0,8.0,13.0
99154,lasteto01,2014,1,ATL,NL,93,319,22,80,16,1,1,31.0,2.0,1.0,36,40.0,2.0,1.0,3.0,1.0,8.0
99168,lemahdj01,2014,1,COL,NL,149,494,59,132,15,5,5,42.0,10.0,10.0,33,97.0,7.0,2.0,7.0,2.0,13.0
99181,liriary01,2014,1,SDN,NL,38,109,13,24,2,0,1,6.0,4.0,1.0,9,39.0,1.0,2.0,0.0,1.0,6.0
99182,lobatjo01,2014,1,WAS,NL,66,214,18,50,9,0,2,12.0,0.0,0.0,15,61.0,1.0,1.0,0.0,0.0,5.0
99197,lucased01,2014,1,MIA,NL,69,179,19,45,5,0,1,9.0,1.0,0.0,8,48.0,0.0,0.0,2.0,0.0,4.0
99198,lucrojo01,2014,1,MIL,NL,153,585,73,176,53,2,13,69.0,4.0,4.0,66,71.0,3.0,2.0,0.0,2.0,13.0
99199,ludwiry01,2014,1,CIN,NL,112,357,28,87,20,0,9,45.0,0.0,2.0,31,94.0,1.0,4.0,1.0,4.0,6.0
99209,maldoma01,2014,1,MIL,NL,52,111,14,26,5,0,4,16.0,0.0,0.0,11,32.0,1.0,3.0,1.0,0.0,4.0
99221,marteal01,2014,1,ARI,NL,44,106,8,18,5,1,2,9.0,1.0,0.0,6,34.0,0.0,1.0,1.0,0.0,2.0
99223,martest01,2014,1,PIT,NL,135,495,73,144,29,6,13,56.0,30.0,11.0,33,131.0,0.0,17.0,0.0,0.0,5.0
99232,martiru01,2014,1,PIT,NL,111,379,45,110,20,0,11,67.0,4.0,4.0,59,78.0,5.0,15.0,2.0,5.0,16.0
99239,mathije01,2014,1,MIA,NL,64,175,12,35,7,0,2,12.0,0.0,0.0,15,64.0,2.0,0.0,5.0,0.0,2.0
99247,maybejo02,2014,1,PHI,NL,63,122,11,26,7,0,6,21.0,0.0,0.0,15,30.0,0.0,1.0,0.0,0.0,1.0
99249,maybica01,2014,1,SDN,NL,95,251,24,59,13,4,1,15.0,4.0,3.0,19,56.0,2.0,1.0,0.0,1.0,8.0
99259,mccutan01,2014,1,PIT,NL,146,548,89,172,38,6,25,83.0,18.0,3.0,84,115.0,8.0,10.0,0.0,6.0,9.0
99264,mcgehca01,2014,1,MIA,NL,160,616,56,177,29,1,4,76.0,4.0,2.0,67,102.0,3.0,1.0,0.0,7.0,31.0
99267,mckenmi01,2014,1,COL,NL,57,168,23,53,9,0,8,22.0,0.0,3.0,22,42.0,1.0,1.0,1.0,0.0,6.0
99268,mclouna01,2014,1,WAS,NL,79,139,10,24,6,0,1,7.0,4.0,1.0,16,35.0,1.0,5.0,1.0,1.0,0.0
99269,medicto01,2014,1,SDN,NL,102,240,31,56,11,2,9,27.0,6.0,1.0,14,75.0,0.0,4.0,0.0,1.0,5.0
99275,mercejo03,2014,1,PIT,NL,149,506,56,129,27,2,12,55.0,4.0,1.0,35,89.0,12.0,4.0,5.0,5.0,14.0
99277,mesorde01,2014,1,CIN,NL,114,384,54,105,25,0,25,80.0,1.0,3.0,41,103.0,4.0,12.0,0.0,3.0,5.0
99294,molinya01,2014,1,SLN,NL,110,404,40,114,21,0,7,38.0,1.0,1.0,28,55.0,4.0,6.0,1.0,6.0,14.0
99296,montemi01,2014,1,ARI,NL,136,489,40,119,23,0,13,72.0,0.0,4.0,56,97.0,11.0,9.0,0.0,6.0,12.0
99308,morneju01,2014,1,COL,NL,135,502,62,160,32,3,17,82.0,0.0,3.0,34,60.0,4.0,6.0,0.0,8.0,7.0
99313,morsemi01,2014,1,SFN,NL,131,438,48,122,32,3,16,61.0,0.0,0.0,31,121.0,0.0,9.0,0.0,4.0,19.0
99321,murphda08,2014,1,NYN,NL,143,596,79,172,37,2,9,57.0,13.0,5.0,39,86.0,3.0,2.0,0.0,5.0,15.0
99331,negrokr01,2014,1,CIN,NL,49,144,19,39,10,1,6,17.0,5.0,0.0,12,40.0,0.0,1.0,1.0,0.0,2.0
99339,nieuwki01,2014,1,NYN,NL,61,112,16,29,14,1,3,16.0,4.0,0.0,16,39.0,3.0,0.0,0.0,2.0,1.0
99340,nievewi01,2014,1,PHI,NL,36,122,9,31,8,0,1,7.0,1.0,0.0,1,34.0,0.0,2.0,2.0,1.0,2.0
99365,oltmi01,2014,1,CHN,NL,89,225,23,36,8,0,12,33.0,0.0,1.0,25,100.0,0.0,3.0,0.0,5.0,3.0
99375,overbly01,2014,1,MIL,NL,121,258,24,60,14,0,4,35.0,2.0,0.0,36,60.0,2.0,1.0,0.0,1.0,8.0
99377,owingch01,2014,1,ARI,NL,91,310,34,81,15,6,6,26.0,8.0,1.0,16,67.0,0.0,2.0,2.0,2.0,4.0
99378,ozunama01,2014,1,MIA,NL,153,565,72,152,26,5,23,85.0,3.0,1.0,41,164.0,1.0,1.0,0.0,5.0,12.0
99381,paganan01,2014,1,SFN,NL,96,383,56,115,21,2,3,27.0,16.0,6.0,25,53.0,1.0,1.0,1.0,3.0,5.0
99383,panikjo01,2014,1,SFN,NL,73,269,31,82,10,2,1,18.0,0.0,0.0,16,33.0,0.0,0.0,1.0,1.0,4.0
99391,parrage01,2014,1,ARI,NL,104,406,51,105,18,3,6,30.0,5.0,5.0,24,72.0,3.0,4.0,4.0,2.0,6.0
99392,parrage01,2014,2,MIL,NL,46,123,13,33,4,1,3,10.0,4.0,2.0,8,28.0,2.0,1.0,2.0,0.0,4.0
99414,penabr01,2014,1,CIN,NL,115,348,23,88,18,1,5,26.0,2.0,3.0,20,42.0,2.0,0.0,1.0,3.0,8.0
99417,penara02,2014,1,ATL,NL,81,147,9,36,6,0,3,9.0,1.0,0.0,13,38.0,3.0,0.0,4.0,1.0,0.0
99418,pencehu01,2014,1,SFN,NL,162,650,106,180,29,10,20,74.0,13.0,6.0,52,130.0,3.0,3.0,0.0,3.0,13.0
99419,pennicl01,2014,1,ARI,NL,68,177,21,45,5,3,2,10.0,6.0,1.0,20,36.0,0.0,3.0,1.0,0.0,1.0
99421,peralda01,2014,1,ARI,NL,88,329,40,94,12,9,8,36.0,6.0,3.0,16,60.0,0.0,1.0,1.0,1.0,9.0
99422,peraljh01,2014,1,SLN,NL,157,560,61,147,38,0,21,75.0,3.0,2.0,58,112.0,2.0,6.0,0.0,4.0,19.0
99429,perezju02,2014,1,SFN,NL,61,100,13,17,7,0,1,3.0,0.0,1.0,5,25.0,0.0,2.0,2.0,0.0,3.0
99446,phillbr01,2014,1,CIN,NL,121,462,44,123,25,0,8,51.0,2.0,3.0,23,74.0,1.0,6.0,2.0,6.0,13.0
99456,polangr01,2014,1,PIT,NL,89,277,50,65,9,0,7,33.0,14.0,5.0,30,59.0,1.0,0.0,2.0,2.0,1.0
99458,polloaj01,2014,1,ARI,NL,75,265,41,80,19,6,7,24.0,14.0,3.0,19,46.0,0.0,2.0,1.0,0.0,4.0
99463,poseybu01,2014,1,SFN,NL,147,547,72,170,28,2,22,89.0,0.0,1.0,47,69.0,5.0,3.0,0.0,8.0,16.0
99464,pradoma01,2014,1,ARI,NL,106,403,44,109,17,4,5,42.0,2.0,1.0,23,57.0,0.0,6.0,0.0,4.0,17.0
99473,puigya01,2014,1,LAN,NL,148,558,92,165,37,9,16,69.0,11.0,7.0,67,124.0,3.0,12.0,2.0,1.0,7.0
99481,quentca01,2014,1,SDN,NL,50,130,9,23,6,0,4,18.0,0.0,0.0,17,33.0,0.0,4.0,0.0,4.0,5.0
99488,ramirar01,2014,1,MIL,NL,133,494,47,141,23,1,15,66.0,3.0,0.0,21,75.0,2.0,13.0,0.0,3.0,18.0
99490,ramirha01,2014,1,LAN,NL,128,449,64,127,35,0,13,71.0,14.0,5.0,56,84.0,2.0,6.0,0.0,1.0,10.0
99497,ramoswi01,2014,1,WAS,NL,88,341,32,91,12,0,11,47.0,0.0,0.0,17,57.0,2.0,0.0,0.0,3.0,17.0
99504,reckean01,2014,1,NYN,NL,58,174,18,35,9,0,7,27.0,1.0,1.0,10,64.0,0.0,1.0,2.0,2.0,2.0
99511,rendoan01,2014,1,WAS,NL,153,613,111,176,39,6,21,83.0,17.0,3.0,58,104.0,2.0,5.0,2.0,5.0,11.0
99512,reverbe01,2014,1,PHI,NL,151,601,71,184,13,7,2,28.0,49.0,8.0,13,49.0,1.0,4.0,7.0,1.0,11.0
99514,reynoma01,2014,1,MIL,NL,130,378,47,74,9,0,22,45.0,5.0,1.0,47,122.0,3.0,3.0,1.0,4.0,8.0
99522,riverre01,2014,1,SDN,NL,103,294,27,74,18,1,11,44.0,0.0,0.0,27,76.0,3.0,3.0,3.0,2.0,6.0
99523,rizzoan01,2014,1,CHN,NL,140,524,89,150,28,1,32,78.0,5.0,4.0,73,116.0,7.0,15.0,0.0,4.0,8.0
99546,rojasmi02,2014,1,LAN,NL,85,149,16,27,3,0,1,9.0,0.0,0.0,10,28.0,1.0,2.0,1.0,0.0,5.0
99547,rolliji01,2014,1,PHI,NL,138,538,78,131,22,4,17,55.0,28.0,6.0,64,100.0,2.0,1.0,3.0,3.0,6.0
99556,rosarwi01,2014,1,COL,NL,106,382,46,102,25,0,13,54.0,1.0,0.0,23,70.0,5.0,0.0,0.0,5.0,17.0
99560,rossco01,2014,1,ARI,NL,83,202,15,51,8,0,2,15.0,0.0,0.0,15,44.0,0.0,1.0,0.0,1.0,3.0
99570,rufda01,2014,1,PHI,NL,52,102,13,24,8,0,3,8.0,0.0,0.0,8,32.0,0.0,4.0,1.0,2.0,2.0
99571,ruggiju01,2014,1,CHN,NL,81,224,29,63,13,1,6,28.0,2.0,4.0,18,70.0,0.0,3.0,1.0,4.0,2.0
99572,ruizca01,2014,1,PHI,NL,110,381,43,96,25,1,6,31.0,4.0,2.0,46,60.0,1.0,12.0,1.0,5.0,11.0
99577,rutlejo01,2014,1,COL,NL,105,309,44,83,16,7,4,33.0,2.0,3.0,20,83.0,0.0,6.0,5.0,2.0,6.0
99587,saltaja01,2014,1,MIA,NL,114,373,43,82,20,0,11,44.0,0.0,1.0,55,143.0,4.0,2.0,0.0,5.0,11.0
99593,sanchga01,2014,1,PIT,NL,123,262,31,60,18,1,7,33.0,2.0,0.0,23,58.0,0.0,2.0,0.0,3.0,6.0
99594,sanchhe01,2014,1,SFN,NL,66,163,8,32,8,0,3,28.0,0.0,1.0,8,55.0,1.0,2.0,0.0,4.0,2.0
99596,sandopa01,2014,1,SFN,NL,157,588,68,164,26,3,16,73.0,0.0,0.0,39,85.0,6.0,4.0,0.0,7.0,16.0
99603,santira01,2014,1,CIN,NL,75,179,20,44,8,0,2,17.0,2.0,1.0,24,38.0,0.0,3.0,7.0,1.0,1.0
99614,schaflo01,2014,1,MIL,NL,65,116,13,21,9,1,0,8.0,2.0,1.0,15,27.0,3.0,1.0,3.0,1.0,0.0
99617,schiena01,2014,1,CHN,NL,99,313,29,60,10,3,6,33.0,4.0,4.0,18,76.0,0.0,4.0,0.0,6.0,6.0
99623,schumsk01,2014,1,CIN,NL,83,247,22,58,12,0,2,22.0,2.0,1.0,18,50.0,0.0,1.0,3.0,2.0,3.0
99628,segurje01,2014,1,MIL,NL,146,513,61,126,14,6,5,31.0,20.0,9.0,28,70.0,5.0,4.0,10.0,2.0,13.0
99640,simmoan01,2014,1,ATL,NL,146,540,44,132,18,4,7,46.0,4.0,5.0,32,60.0,4.0,0.0,2.0,2.0,25.0
99646,sizemgr01,2014,2,PHI,NL,60,162,21,41,9,2,3,12.0,1.0,1.0,14,35.0,0.0,0.0,0.0,0.0,4.0
99653,smithse01,2014,1,SDN,NL,136,443,55,118,31,5,12,48.0,1.0,1.0,69,87.0,3.0,4.0,0.0,4.0,9.0
99659,snidetr01,2014,1,PIT,NL,140,322,37,85,15,1,13,38.0,1.0,1.0,34,67.0,2.0,2.0,1.0,0.0,10.0
99663,solando01,2014,1,MIA,NL,111,310,26,78,11,1,3,28.0,1.0,2.0,19,61.0,0.0,3.0,7.0,1.0,5.0
99665,solarya01,2014,2,SDN,NL,56,217,30,58,5,1,4,17.0,0.0,1.0,23,24.0,1.0,1.0,2.0,3.0,5.0
99676,spande01,2014,1,WAS,NL,147,610,94,184,39,8,5,37.0,31.0,7.0,50,65.0,1.0,2.0,3.0,3.0,6.0
99681,stantmi03,2014,1,MIA,NL,145,539,89,155,31,1,37,105.0,13.0,1.0,94,170.0,24.0,3.0,0.0,2.0,16.0
99684,stewach01,2014,1,PIT,NL,49,136,9,40,5,0,0,10.0,0.0,1.0,12,27.0,2.0,3.0,2.0,1.0,2.0
99697,stubbdr01,2014,1,COL,NL,132,388,67,112,22,4,15,43.0,20.0,3.0,30,136.0,1.0,1.0,2.0,3.0,4.0
99706,sweenry01,2014,1,CHN,NL,77,207,22,52,9,0,3,20.0,0.0,0.0,15,33.0,2.0,1.0,2.0,1.0,4.0
99709,tabatjo01,2014,1,PIT,NL,80,174,14,49,5,2,0,17.0,1.0,2.0,7,26.0,0.0,2.0,1.0,2.0,12.0
99711,taveros01,2014,1,SLN,NL,80,234,18,56,8,0,3,22.0,0.0,1.0,12,37.0,0.0,1.0,0.0,1.0,10.0
99719,tejadru01,2014,1,NYN,NL,119,355,30,84,11,0,5,34.0,1.0,2.0,50,73.0,11.0,8.0,4.0,2.0,8.0
99746,trumbma01,2014,1,ARI,NL,88,328,37,77,15,1,14,61.0,2.0,3.0,28,89.0,3.0,1.0,0.0,5.0,8.0
99748,tulowtr01,2014,1,COL,NL,91,315,71,107,18,1,21,52.0,1.0,1.0,50,57.0,4.0,5.0,0.0,5.0,4.0
99751,turneju01,2014,1,LAN,NL,109,288,46,98,21,1,7,43.0,6.0,1.0,28,58.0,1.0,4.0,0.0,2.0,6.0
99753,ugglada01,2014,1,ATL,NL,48,130,13,21,3,0,2,10.0,0.0,0.0,10,40.0,0.0,4.0,0.0,1.0,3.0
99755,uptonbj01,2014,1,ATL,NL,141,519,67,108,19,5,12,35.0,20.0,7.0,57,173.0,5.0,1.0,3.0,2.0,6.0
99756,uptonju01,2014,1,ATL,NL,154,566,77,153,34,2,29,102.0,8.0,4.0,60,171.0,1.0,6.0,0.0,8.0,10.0
99757,uribeju01,2014,1,LAN,NL,103,386,36,120,23,0,9,54.0,0.0,1.0,15,77.0,2.0,1.0,0.0,2.0,15.0
99758,utleych01,2014,1,PHI,NL,155,589,74,159,36,6,11,78.0,10.0,1.0,53,85.0,12.0,13.0,0.0,9.0,8.0
99759,valaich01,2014,1,CHN,NL,44,121,10,28,4,0,3,13.0,1.0,0.0,7,35.0,1.0,2.0,0.0,1.0,5.0
99760,valbulu01,2014,1,CHN,NL,149,478,68,119,33,4,16,51.0,1.0,2.0,65,113.0,4.0,2.0,1.0,1.0,8.0
99766,vanslsc01,2014,1,LAN,NL,98,212,32,63,13,1,11,29.0,4.0,2.0,28,71.0,0.0,4.0,0.0,2.0,3.0
99772,venabwi01,2014,1,SDN,NL,146,406,47,91,13,2,8,33.0,11.0,6.0,33,107.0,2.0,4.0,3.0,2.0,6.0
99788,vottojo01,2014,1,CIN,NL,62,220,32,56,16,0,6,23.0,1.0,1.0,47,49.0,2.0,3.0,0.0,2.0,5.0
99795,walkene01,2014,1,PIT,NL,137,512,74,139,25,3,23,76.0,2.0,2.0,45,88.0,2.0,11.0,1.0,2.0,12.0
99810,weeksri01,2014,1,MIL,NL,121,252,36,69,19,1,8,29.0,3.0,4.0,25,73.0,0.0,8.0,0.0,1.0,7.0
99811,werthja01,2014,1,WAS,NL,147,534,85,156,37,1,16,82.0,9.0,1.0,83,113.0,3.0,9.0,0.0,3.0,9.0
99837,wongko01,2014,1,SLN,NL,113,402,52,100,14,3,12,42.0,20.0,4.0,21,71.0,3.0,4.0,5.0,1.0,12.0
99845,wrighda03,2014,1,NYN,NL,134,535,54,144,30,1,8,63.0,8.0,5.0,42,113.0,5.0,4.0,0.0,5.0,22.0
99850,yelicch01,2014,1,MIA,NL,144,582,94,165,30,6,9,54.0,21.0,7.0,70,137.0,3.0,3.0,3.0,2.0,9.0
99853,youngch04,2014,1,NYN,NL,88,254,31,52,12,0,8,28.0,7.0,3.0,25,54.0,2.0,4.0,1.0,3.0,3.0
99856,younger03,2014,1,NYN,NL,100,280,48,64,10,5,1,17.0,30.0,6.0,24,60.0,1.0,5.0,5.0,2.0,2.0
